msoa,estimated capacity
E02004700,0.00
E02004702,586.71
E02004703,0.00
E02004704,361.38
E02004705,0.00
E02004706,0.00
E02004707,0.00
E02004708,0.00
E02004709,0.00
E02004710,0.00
E02004712,0.00
E02004713,0.00
E02004714,10822.87
E02004715,0.00
E02004716,0.00
E02004717,0.00
E02004718,0.00
E02004719,5319.76
E02004720,0.00
E02004721,1166.16
E02004722,4847.59
E02004723,889.26
E02004724,0.00
E02004725,0.00
E02004726,1539.37
E02004727,0.00
E02004728,5077.08
E02004729,0.00
E02004730,0.00
E02004731,0.00
E02004732,0.00
E02004733,20458.10
E02004734,0.00
E02004735,0.00
E02004736,0.00
E02004737,0.00
E02004738,0.00
E02004739,0.00
E02004740,0.00
E02004741,0.00
E02004742,0.00
E02004743,0.00
E02004744,0.00
E02004745,0.00
E02004746,0.00
E02004747,0.00
E02004748,0.00
E02004749,0.00
E02004750,0.00
E02004751,0.00
E02004752,0.00
E02004753,871.03
E02004754,4919.89
E02004755,1218.44
E02004756,1021.65
E02004757,0.00
E02004758,989.59
E02004759,0.00
E02004760,0.00
E02004761,7762.57
E02004764,0.00
E02004765,0.00
E02004766,0.00
E02004767,0.00
E02004768,0.00
E02004769,0.00
E02004770,0.00
E02004771,0.00
E02004772,0.00
E02004774,0.00
E02004775,0.00
E02004776,0.00
E02004777,0.00
E02004778,0.00
E02004779,0.00
E02004780,0.00
E02004781,28162.28
E02004782,19172.85
E02004783,893.11
E02004784,10739.13
E02004785,0.00
E02004786,0.00
E02004787,125.13
E02004788,0.00
E02004789,391.98
E02004790,0.00
E02004791,0.00
E02004792,0.00
E02004793,0.00
E02004794,0.00
E02004795,0.00
E02004796,0.00
E02004797,0.00
E02004798,0.00
E02004799,0.00
E02004800,0.00
E02004801,0.00
E02004802,0.00
E02004803,0.00
E02004804,0.00
E02004805,0.00
E02004806,6813.92
E02004807,2919.59
E02004808,0.00
E02004809,2200.51
E02004810,681.06
E02004811,0.00
E02004812,0.00
E02004813,0.00
E02004814,0.00
E02004815,0.00
E02004816,22438.46
E02004817,2817.13
E02004818,45872.40
E02004819,0.00
E02004820,0.00
E02004821,0.00
E02004822,0.00
E02004823,0.00
E02004824,0.00
E02004825,0.00
E02004826,751.83
E02004827,0.00
E02004828,26623.05
E02004829,3747.82
E02004830,0.00
E02004831,2904.16
E02004832,292.32
E02004833,0.00
E02004834,1872.49
E02004835,0.00
E02004836,0.00
E02004837,0.00
E02004838,0.00
E02004839,0.00
E02004840,987.07
E02004841,0.00
E02004842,0.00
E02004843,0.00
E02004844,0.00
E02004845,0.00
E02004846,0.00
E02004847,0.00
E02004848,0.00
E02004849,0.00
E02004850,0.00
E02004851,0.00
E02004852,0.00
E02004853,0.00
E02004854,0.00
E02004855,14946.41
E02004856,0.00
E02004857,0.00
E02004858,127.98
E02004859,4746.40
E02004860,0.00
E02004861,175.60
E02004862,0.00
E02004863,0.00
E02004864,0.00
E02004865,0.00
E02004866,0.00
E02004867,0.00
E02004868,107903.08
E02004869,0.00
E02004870,0.00
E02004871,0.00
E02004872,0.00
E02004873,2154.33
E02004874,0.00
E02004875,0.00
E02004876,0.00
E02004877,0.00
E02004878,0.00
E02004879,0.00
E02004880,0.00
E02004881,0.00
E02004882,0.00
E02004883,0.00
E02004884,0.00
E02004885,0.00
E02004886,0.00
E02004887,0.00
E02004888,0.00
E02004889,0.00
E02004890,0.00
E02004891,388.16
E02004892,0.00
E02004893,0.00
E02004894,0.00
E02004895,0.00
E02004896,1305.78
E02004897,1912.23
E02004898,347.99
E02004899,796.82
E02004900,0.00
E02004901,0.00
E02004902,0.00
E02004903,9433.92
E02004904,41880.56
E02004905,0.00
E02004906,0.00
E02004907,0.00
E02004908,0.00
E02004909,0.00
E02004910,969.19
E02004911,0.00
E02004912,0.00
E02004913,0.00
E02004914,0.00
E02004915,0.00
E02004916,0.00
E02004917,0.00
E02004918,22462.88
E02004919,825.15
E02004920,0.00
E02004921,0.00
E02004922,99.70
E02004923,0.00
E02004924,0.00
E02004925,0.00
E02004926,0.00
E02004927,227.50
E02004928,0.00
E02004929,18081.62
E02004930,0.00
E02004931,0.00
E02004932,0.00
E02004933,0.00
E02004934,5515.30
E02004935,0.00
E02004936,7478.36
E02004937,0.00
E02004938,57755.46
E02004939,0.00
E02004940,0.00
E02004941,46104.04
E02004942,0.00
E02004943,0.00
E02004944,0.00
E02004945,0.00
E02004946,0.00
E02004947,0.00
E02004948,0.00
E02004949,0.00
E02004950,0.00
E02004951,0.00
E02004952,0.00
E02004953,0.00
E02004954,25418.07
E02004955,0.00
E02004956,9463.47
E02004957,0.00
E02004958,0.00
E02004959,0.00
E02004960,0.00
E02004961,2949.20
E02004962,2339.29
E02004963,0.00
E02004964,0.00
E02004965,0.00
E02004966,0.00
E02004967,0.00
E02004968,0.00
E02004969,0.00
E02004970,0.00
E02004971,0.00
E02004972,7634.49
E02004973,0.00
E02004974,0.00
E02004975,807.25
E02004976,3178.23
E02004977,0.00
E02004978,12734.17
E02004979,0.00
E02004980,0.00
E02004981,38.73
E02004982,0.00
E02004983,0.00
E02004984,0.00
E02004985,0.00
E02004986,9551.74
E02004987,0.00
E02004988,0.00
E02004989,96912.68
E02004990,707.15
E02004991,0.00
E02004992,0.00
E02004993,51043.22
E02004994,0.00
E02004995,541.38
E02004996,0.00
E02004997,0.00
E02004998,0.00
E02004999,0.00
E02005000,0.00
E02005001,3324.39
E02005002,0.00
E02005003,0.00
E02005004,47.05
E02005005,0.00
E02005006,215.92
E02005007,0.00
E02005008,0.00
E02005009,1550.67
E02005010,0.00
E02005011,0.00
E02005012,0.00
E02005013,0.00
E02005014,0.00
E02005015,0.00
E02005016,0.00
E02005017,0.00
E02005018,0.00
E02005019,1835.21
E02005020,2491.04
E02005021,0.00
E02005022,0.00
E02005023,0.00
E02005025,0.00
E02005026,0.00
E02005027,0.00
E02005028,129319.56
E02005029,0.00
E02005030,0.00
E02005031,0.00
E02005032,0.00
E02005033,75427.98
E02005034,0.00
E02005035,0.00
E02005036,0.00
E02005037,0.00
E02005038,0.00
E02005039,0.00
E02005040,0.00
E02005041,0.00
E02005042,7477.09
E02005043,0.00
E02005044,0.00
E02005045,0.00
E02005046,0.00
E02005047,0.00
E02005048,0.00
E02005049,0.00
E02005050,13524.53
E02005051,0.00
E02005052,0.00
E02005053,4090.44
E02005054,0.00
E02005055,37766.37
E02005056,0.00
E02005057,0.00
E02005058,0.00
E02005059,0.00
E02005060,0.00
E02005061,0.00
E02005062,0.00
E02005063,0.00
E02005064,0.00
E02005065,0.00
E02005066,0.00
E02005067,0.00
E02005068,0.00
E02005069,0.00
E02005070,10716.95
E02005071,0.00
E02005072,0.00
E02005073,0.00
E02005074,0.00
E02005075,0.00
E02005076,0.00
E02005077,0.00
E02005078,0.00
E02005079,0.00
E02005080,0.00
E02005081,0.00
E02005082,0.00
E02005083,0.00
E02005084,830.74
E02005085,0.00
E02005086,10832.23
E02005087,2744.45
E02005088,0.00
E02005089,0.00
E02005090,0.00
E02005091,0.00
E02005093,0.00
E02005094,0.00
E02005095,0.00
E02005096,2724.06
E02005097,0.00
E02005098,0.00
E02005099,7109.88
E02005100,0.00
E02005101,0.00
E02005102,0.00
E02005103,0.00
E02005104,1923.92
E02005105,0.00
E02005106,3745.29
E02005107,10680.34
E02005109,0.00
E02005110,3498.54
E02005111,0.00
E02005112,6933.68
E02005113,0.00
E02005114,0.00
E02005115,0.00
E02005116,0.00
E02005117,0.00
E02005118,0.00
E02005119,54871.08
E02005120,0.00
E02005121,84691.84
E02005122,29654.51
E02005123,0.00
E02005124,6038.44
E02005125,0.00
E02005126,0.00
E02005127,0.00
E02005128,0.00
E02005129,0.00
E02005130,0.00
E02005131,0.00
E02005132,799.59
E02005133,0.00
E02005134,0.00
E02005135,0.00
E02005136,0.00
E02005137,0.00
E02005138,0.00
E02005139,0.00
E02005140,0.00
E02005141,0.00
E02005142,0.00
E02005143,0.00
E02005144,16550.14
E02005145,0.00
E02005146,1590.75
E02005147,0.00
E02005148,0.00
E02005149,7447.55
E02005150,0.00
E02005151,0.00
E02005153,47915.59
E02005154,0.00
E02005155,0.00
E02005156,0.00
E02005157,0.00
E02005158,0.00
E02005159,0.00
E02005160,0.00
E02005161,0.00
E02005162,34218.99
E02005163,0.00
E02005164,17272.60
E02005165,0.00
E02005166,0.00
E02005167,0.00
E02005168,0.00
E02005169,0.00
E02005170,0.00
E02005171,0.00
E02005172,0.00
E02005173,0.00
E02005174,0.00
E02005175,0.00
E02005176,0.00
E02005177,0.00
E02005178,0.00
E02005179,0.00
E02005180,0.00
E02005181,0.00
E02005182,0.00
E02005183,0.00
E02005184,0.00
E02005185,0.00
E02005186,0.00
E02005189,0.00
E02005190,0.00
E02005191,0.00
E02005192,0.00
E02005193,0.00
E02005194,0.00
E02005195,0.00
E02005196,0.00
E02005197,0.00
E02005198,0.00
E02005199,0.00
E02005200,0.00
E02005201,0.00
E02005202,0.00
E02005203,1673.16
E02005204,0.00
E02005205,0.00
E02005206,0.00
E02005207,0.00
E02005208,0.00
E02005209,0.00
E02005210,0.00
E02005211,0.00
E02005212,0.00
E02005213,0.00
E02005214,0.00
E02005215,6701.25
E02005216,0.00
E02005217,0.00
E02005218,0.00
E02005219,0.00
E02005220,0.00
E02005221,0.00
E02005222,53.83
E02005223,0.00
E02005224,0.00
E02005225,0.00
E02005226,0.00
E02005228,0.00
E02005229,0.00
E02005230,3335.06
E02005231,0.00
E02005233,0.00
E02005234,3675.64
E02005235,0.00
E02005236,0.00
E02005237,0.00
E02005238,0.00
E02005239,3019.20
E02005240,0.00
E02005241,0.00
E02005242,0.00
E02005243,0.00
E02005244,0.00
E02005245,0.00
E02005246,0.00
E02005247,0.00
E02005248,0.00
E02005249,24455.92
E02005250,0.00
E02005251,0.00
E02005252,0.00
E02005253,0.00
E02005254,0.00
E02005255,0.00
E02005256,26261.79
E02005257,0.00
E02005258,0.00
E02005259,0.00
E02005260,0.00
E02005261,0.00
E02005262,0.00
E02005263,0.00
E02005264,0.00
E02005265,0.00
E02005266,0.00
E02005267,0.00
E02005268,0.00
E02005269,0.00
E02005270,0.00
E02005271,0.00
E02005272,0.00
E02005273,0.00
E02005274,0.00
E02005275,0.00
E02005276,0.00
E02005277,0.00
E02005278,0.00
E02005279,0.00
E02005280,0.00
E02005281,0.00
E02005284,0.00
E02005285,0.00
E02005286,0.00
E02005287,0.00
E02005288,0.00
E02005289,0.00
E02005290,0.00
E02005291,0.00
E02005292,2286.22
E02005293,0.00
E02005294,2520.95
E02005295,0.00
E02005296,0.00
E02005297,4120.13
E02005298,32432.00
E02005299,0.00
E02005300,0.00
E02005301,0.00
E02005302,0.00
E02005303,0.00
E02005304,0.00
E02005305,0.00
E02005306,0.00
E02005307,2193.29
E02005308,0.00
E02005309,0.00
E02005310,0.00
E02005311,77195.82
E02005312,0.00
E02005313,72854.62
E02005314,0.00
E02005315,0.00
E02005316,0.00
E02005317,0.00
E02005318,0.00
E02005319,0.00
E02005320,0.00
E02005321,0.00
E02005322,0.00
E02005323,0.00
E02005324,0.00
E02005325,0.00
E02005326,0.00
E02005327,486.30
E02005328,0.00
E02005329,0.00
E02005330,0.00
E02005331,0.00
E02005332,0.00
E02005334,0.00
E02005335,0.00
E02005336,3863.86
E02005337,0.00
E02005338,31031.91
E02005339,0.00
E02005340,0.00
E02005341,0.00
E02005342,0.00
E02005343,0.00
E02005344,0.00
E02005345,1423.69
E02005346,0.00
E02005347,0.00
E02005348,0.00
E02005349,0.00
E02005350,0.00
E02005351,0.00
E02005352,4129.31
E02005353,0.00
E02005354,0.00
E02005355,0.00
E02005356,0.00
E02005357,0.00
E02005358,0.00
E02005359,0.00
E02005360,0.00
E02005361,0.00
E02005362,0.00
E02005363,0.00
E02005364,0.00
E02005365,0.00
E02005366,0.00
E02005368,0.00
E02005369,0.00
E02005370,0.00
E02005371,0.00
E02005372,762654.52
E02005373,0.00
E02005374,0.00
E02005375,0.00
E02005376,68250.20
E02005377,11058.68
E02005378,0.00
E02005379,0.00
E02005380,0.00
E02005381,406.16
E02005382,0.00
E02005383,0.00
E02005384,0.00
E02005385,0.00
E02005386,0.00
E02005387,14918.18
E02005388,0.00
E02005389,0.00
E02005390,79695.33
E02005391,0.00
E02005392,0.00
E02005393,0.00
E02005394,0.00
E02005395,0.00
E02005396,0.00
E02005397,209360.27
E02005398,104398.50
E02005399,0.00
E02005400,0.00
E02005401,0.00
E02005402,0.00
E02005403,0.00
E02005404,0.00
E02005405,0.00
E02005406,0.00
E02005407,0.00
E02005408,45553.02
E02005409,165688.31
E02005412,0.00
E02005414,0.00
E02005415,0.00
E02005416,0.00
E02005417,0.00
E02005418,0.00
E02005419,0.00
E02005420,0.00
E02005422,1321.57
E02005423,0.00
E02005424,0.00
E02005425,0.00
E02005426,5398.34
E02005427,183.38
E02005428,0.00
E02005429,0.00
E02005430,0.00
E02005431,0.00
E02005432,0.00
E02005433,0.00
E02005434,2670.80
E02005435,0.00
E02005436,0.00
E02005437,0.00
E02005438,0.00
E02005439,0.00
E02005440,0.00
E02005441,0.00
E02005442,0.00
E02005443,0.00
E02005444,0.00
E02005445,0.00
E02005446,0.00
E02005447,0.00
E02005448,0.00
E02005449,0.00
E02005450,0.00
E02005451,0.00
E02005452,0.00
E02005453,0.00
E02005455,0.00
E02005456,0.00
E02005457,0.00
E02005458,0.00
E02005459,4525.00
E02005460,0.00
E02005461,0.00
E02005462,0.00
E02005463,0.00
E02005464,0.00
E02005465,0.00
E02005466,565.10
E02005467,0.00
E02005468,0.00
E02005469,9440.55
E02005470,0.00
E02005471,0.00
E02005472,1270.37
E02005473,0.00
E02005474,0.00
E02005475,0.00
E02005476,0.00
E02005477,4698.29
E02005478,0.00
E02005479,0.00
E02005480,0.00
E02005481,0.00
E02005482,0.00
E02005483,0.00
E02005484,0.00
E02005485,0.00
E02005486,0.00
E02005487,0.00
E02005488,0.00
E02005489,0.00
E02005490,0.00
E02005491,0.00
E02005492,210.09
E02005493,0.00
E02005494,0.00
E02005495,0.00
E02005496,0.00
E02005497,0.00
E02005498,0.00
E02005499,0.00
E02005500,0.00
E02005501,0.00
E02005502,20082.99
E02005503,2547.90
E02005504,0.00
E02005505,0.00
E02005506,0.00
E02005507,2217.86
E02005508,0.00
E02005509,0.00
E02005510,0.00
E02005511,0.00
E02005512,0.00
E02005513,0.00
E02005514,23783.40
E02005515,0.00
E02005516,0.00
E02005517,1807.19
E02005518,0.00
E02005519,483.08
E02005520,0.00
E02005521,0.00
E02005522,0.00
E02005523,6140.49
E02005524,12769.99
E02005525,0.00
E02005526,0.00
E02005527,0.00
E02005528,770.21
E02005529,0.00
E02005530,0.00
E02005531,0.00
E02005532,8480.06
E02005533,0.00
E02005534,0.00
E02005535,0.00
E02005536,41042.65
E02005537,0.00
E02005538,0.00
E02005539,0.00
E02005540,0.00
E02005541,0.00
E02005542,0.00
E02005543,1965.55
E02005544,6950.21
E02005545,3127.96
E02005546,0.00
E02005547,0.00
E02005548,0.00
E02005549,0.00
E02005550,0.00
E02005551,0.00
E02005552,97.78
E02005553,0.00
E02005554,0.00
E02005555,0.00
E02005556,0.00
E02005557,404.85
E02005558,0.00
E02005559,0.00
E02005560,0.00
E02005561,24586.57
E02005562,0.00
E02005563,0.00
E02005564,231.06
E02005565,0.00
E02005566,0.00
E02005567,0.00
E02005568,0.00
E02005569,0.00
E02005570,0.00
E02005571,0.00
E02005572,4524.40
E02005573,0.00
E02005574,272.67
E02005575,0.00
E02005576,1860.11
E02005577,0.00
E02005578,0.00
E02005579,30482.92
E02005580,4338.56
E02005581,9828.70
E02005582,0.00
E02005583,29.26
E02005584,69799.65
E02005585,15813.24
E02005586,0.00
E02005587,0.00
E02005588,18000.41
E02005589,6366.50
E02005590,5053.57
E02005592,0.00
E02005593,0.00
E02005594,0.00
E02005595,0.00
E02005596,25675.18
E02005597,0.00
E02005598,0.00
E02005599,0.00
E02005600,0.00
E02005601,0.00
E02005602,0.00
E02005603,7063.47
E02005604,0.00
E02005605,0.00
E02005606,0.00
E02005607,3081.76
E02005608,0.00
E02005609,2504.38
E02005610,0.00
E02005611,0.00
E02005612,3968.41
E02005613,0.00
E02005614,471055.07
E02005615,0.00
E02005616,0.00
E02005617,0.00
E02005619,0.00
E02005620,0.00
E02005621,240048.58
E02005622,0.00
E02005623,0.00
E02005624,19502.36
E02005625,3646.00
E02005626,121444.80
E02005627,368.04
E02005628,1166.43
E02005629,2498.09
E02005630,14564.50
E02005631,0.00
E02005632,0.00
E02005633,68813.17
E02005634,2474.22
E02005635,0.00
E02005636,13119.89
E02005637,3170.47
E02005638,0.00
E02005639,166515.15
E02005640,45498.47
E02005641,0.00
E02005642,0.00
E02005643,0.00
E02005644,0.00
E02005645,673.58
E02005646,0.00
E02005647,8858.57
E02005648,0.00
E02005649,49727.82
E02005650,0.00
E02005651,17616.53
E02005652,0.00
E02005653,6309.94
E02005654,0.00
E02005655,0.00
E02005656,0.00
E02005657,0.00
E02005658,0.00
E02005659,0.00
E02005660,0.00
E02005661,0.00
E02005662,0.00
E02005663,0.00
E02005664,0.00
E02005665,0.00
E02005666,2880.53
E02005667,16977.24
E02005668,0.00
E02005669,0.00
E02005670,15494.65
E02005671,0.00
E02005672,0.00
E02005673,764.90
E02005674,0.00
E02005675,0.00
E02005676,0.00
E02005677,344854.59
E02005678,244274.21
E02005679,0.00
E02005680,0.00
E02005681,14589.26
E02005682,0.00
E02005683,16647.50
E02005684,5366.69
E02005685,0.00
E02005686,1653.23
E02005687,2591.42
E02005688,3179.15
E02005689,0.00
E02005690,0.00
E02005691,0.00
E02005692,0.00
E02005693,0.00
E02005694,0.00
E02005695,1018.53
E02005696,154284.12
E02005697,0.00
E02005698,0.00
E02005699,19685.77
E02005700,26955.68
E02005701,126544.70
E02005702,0.00
E02005703,0.00
E02005704,0.00
E02005705,0.00
E02005706,0.00
E02005707,0.00
E02005708,714.24
E02005709,0.00
E02005710,0.00
E02005711,0.00
E02005712,0.00
E02005713,0.00
E02005714,0.00
E02005715,0.00
E02005716,0.00
E02005717,0.00
E02005718,0.00
E02005719,0.00
E02005720,0.00
E02005721,0.00
E02005722,0.00
E02005723,0.00
E02005724,0.00
E02005725,0.00
E02005726,8077.03
E02005727,5459.74
E02005728,0.00
E02005729,0.00
E02005730,0.00
E02005731,0.00
E02005732,0.00
E02005733,541.95
E02005734,0.00
E02005735,0.00
E02005736,0.00
E02005737,0.00
E02005738,0.00
E02005739,0.00
E02005740,0.00
E02005741,0.00
E02005742,0.00
E02005743,0.00
E02005744,0.00
E02005745,0.00
E02005746,650.68
E02005747,0.00
E02005748,0.00
E02005749,0.00
E02005750,285.95
E02005751,0.00
E02005752,0.00
E02005753,0.00
E02005754,117.38
E02005755,0.00
E02005756,0.00
E02005757,0.00
E02005758,0.00
E02005759,0.00
E02005760,0.00
E02005761,0.00
E02005762,0.00
E02005763,0.00
E02005764,0.00
E02005765,0.00
E02005766,0.00
E02005767,0.00
E02005768,0.00
E02005769,0.00
E02005770,0.00
E02005771,0.00
E02005772,0.00
E02005773,2294.29
E02005774,0.00
E02005775,0.00
E02005776,0.00
E02005777,0.00
E02005778,0.00
E02005779,0.00
E02005780,0.00
E02005781,0.00
E02005782,0.00
E02005783,0.00
E02005784,0.00
E02005785,0.00
E02005786,530.72
E02005787,0.00
E02005788,0.00
E02005789,517.02
E02005790,0.00
E02005791,0.00
E02005794,0.00
E02005795,685.61
E02005796,0.00
E02005797,0.00
E02005798,0.00
E02005799,0.00
E02005800,0.00
E02005801,0.00
E02005802,0.00
E02005803,467.84
E02005804,1201.80
E02005805,0.00
E02005806,0.00
E02005807,8317.38
E02005808,4159.85
E02005809,0.00
E02005810,0.00
E02005811,0.00
E02005812,45530.26
E02005813,3896.19
E02005814,0.00
E02005815,0.00
E02005816,37200.61
E02005817,0.00
E02005818,0.00
E02005819,0.00
E02005820,0.00
E02005821,31645.96
E02005822,10611.03
E02005823,0.00
E02005824,11837.90
E02005825,0.00
E02005826,0.00
E02005827,0.00
E02005828,8330.91
E02005829,0.00
E02005830,0.00
E02005831,0.00
E02005832,0.00
E02005833,0.00
E02005834,76214.47
E02005835,0.00
E02005836,0.00
E02005837,523.32
E02005838,0.00
E02005839,48.47
E02005840,0.00
E02005842,416.01
E02005843,0.00
E02005844,232.81
E02005846,0.00
E02005847,0.00
E02005848,0.00
E02005849,14767.63
E02005850,0.00
E02005851,0.00
E02005852,0.00
E02005853,4995.93
E02005856,0.00
E02005857,0.00
E02005858,0.00
E02005859,0.00
E02005860,66.49
E02005861,6167.82
E02005862,0.00
E02005863,0.00
E02005864,0.00
E02005865,0.00
E02005866,0.00
E02005868,0.00
E02005869,0.00
E02005870,0.00
E02005871,0.00
E02005872,0.00
E02005873,0.00
E02005874,0.00
E02005875,0.00
E02005876,0.00
E02005877,0.00
E02005878,0.00
E02005879,0.00
E02005880,0.00
E02005881,0.00
E02005882,0.00
E02005883,0.00
E02005884,0.00
E02005885,0.00
E02005886,0.00
E02005887,1971.30
E02005888,0.00
E02005889,0.00
E02005890,0.00
E02005891,0.00
E02005892,3330.14
E02005893,5086.94
E02005894,0.00
E02005895,0.00
E02005896,137259.64
E02005897,0.00
E02005898,0.00
E02005899,111672.44
E02005900,0.00
E02005901,0.00
E02005902,0.00
E02005903,0.00
E02005904,0.00
E02005905,0.00
E02005906,0.00
E02005907,0.00
E02005908,0.00
E02005909,0.00
E02005910,0.00
E02005911,0.00
E02005912,0.00
E02005913,0.00
E02005914,0.00
E02005915,0.00
E02005916,15404.42
E02005917,0.00
E02005918,0.00
E02005919,78469.37
E02005920,0.00
E02005921,0.00
E02005922,0.00
E02005923,5425.02
E02005924,61005.84
E02005925,0.00
E02005926,0.00
E02005927,0.00
E02005928,0.00
E02005929,0.00
E02005930,0.00
E02005931,43340.18
E02005932,0.00
E02005933,0.00
E02005934,0.00
E02005935,0.00
E02005936,0.00
E02005937,0.00
E02005938,0.00
E02005939,0.00
E02005940,0.00
E02005941,0.00
E02005942,0.00
E02005943,40.64
E02005944,0.00
E02005945,0.00
E02005946,0.00
E02005947,0.00
E02005948,1278.06
E02005949,0.00
E02005950,393.20
E02005951,0.00
E02005952,88685.98
E02005953,0.00
E02005954,0.00
E02005955,0.00
E02005956,5035.91
E02005957,0.00
E02005958,0.00
E02005959,0.00
E02005960,7459.01
E02005961,0.00
E02005962,0.00
E02005963,0.00
E02005964,0.00
E02005965,0.00
E02005966,0.00
E02005967,0.00
E02005968,0.00
E02005969,0.00
E02005970,0.00
E02005971,0.00
E02005972,0.00
E02005973,0.00
E02005974,0.00
E02005975,0.00
E02005976,0.00
E02005977,0.00
E02005978,0.00
E02005979,0.00
E02005980,0.00
E02005981,20.75
E02005982,394.95
E02005983,0.00
E02005984,0.00
E02005985,0.00
E02005986,3890.13
E02005987,95472.09
E02005988,0.00
E02005991,0.00
E02005992,63944.78
E02005993,0.00
E02005994,0.00
E02005995,0.00
E02005996,0.00
E02005997,0.00
E02005998,0.00
E02005999,1235.32
E02006000,0.00
E02006001,5330.19
E02006002,0.00
E02006003,5683.77
E02006004,0.00
E02006005,0.00
E02006006,0.00
E02006007,0.00
E02006008,0.00
E02006009,0.00
E02006010,0.00
E02006011,0.00
E02006012,0.00
E02006013,0.00
E02006014,0.00
E02006015,0.00
E02006016,0.00
E02006017,997.90
E02006018,0.00
E02006019,0.00
E02006020,0.00
E02006021,0.00
E02006022,0.00
E02006023,0.00
E02006024,0.00
E02006025,0.00
E02006026,0.00
E02006027,0.00
E02006028,0.00
E02006029,759.92
E02006030,7875.42
E02006031,0.00
E02006032,0.00
E02006033,795.50
E02006034,0.00
E02006035,0.00
E02006036,0.00
E02006037,0.00
E02006038,0.00
E02006039,0.00
E02006040,0.00
E02006041,0.00
E02006042,0.00
E02006043,0.00
E02006044,0.00
E02006045,0.00
E02006046,0.00
E02006047,0.00
E02006048,0.00
E02006049,0.00
E02006050,0.00
E02006051,0.00
E02006052,0.00
E02006053,0.00
E02006054,0.00
E02006055,0.00
E02006056,0.00
E02006057,0.00
E02006058,0.00
E02006059,2819.88
E02006060,29697.82
E02006061,0.00
E02006062,0.00
E02006063,0.00
E02006064,0.00
E02006065,0.00
E02006066,963.56
E02006067,3313.58
E02006068,1162.10
E02006069,0.00
E02006070,64510.63
E02006071,0.00
E02006072,0.00
E02006073,0.00
E02006074,35377.54
E02006075,0.00
E02006076,0.00
E02006077,0.00
E02006078,0.00
E02006079,0.00
E02006080,0.00
E02006081,3748.69
E02006082,0.00
E02006083,0.00
E02006084,0.00
E02006085,0.00
E02006086,735.03
E02006087,4869.31
E02006088,0.00
E02006089,0.00
E02006090,0.00
E02006091,0.00
E02006092,2638.52
E02006093,3149.12
E02006094,0.00
E02006095,0.00
E02006096,0.00
E02006097,0.00
E02006098,0.00
E02006099,0.00
E02006100,6155.69
E02006101,0.00
E02006102,0.00
E02006103,7262.89
E02006104,702.39
E02006105,1549.57
E02006106,13390.22
E02006107,0.00
E02006108,1559.15
E02006109,0.00
E02006110,1761.48
E02006111,2659.90
E02006112,0.00
E02006113,0.00
E02006114,0.00
E02006115,0.00
E02006116,0.00
E02006117,0.00
E02006118,0.00
E02006119,0.00
E02006120,63124.82
E02006121,0.00
E02006122,0.00
E02006123,0.00
E02006124,0.00
E02006125,0.00
E02006126,0.00
E02006127,0.00
E02006128,0.00
E02006129,0.00
E02006130,0.00
E02006131,0.00
E02006132,0.00
E02006133,0.00
E02006134,0.00
E02006135,0.00
E02006136,37075.68
E02006137,0.00
E02006138,0.00
E02006139,190435.48
E02006140,0.00
E02006141,1015.74
E02006142,0.00
E02006143,153746.09
E02006144,0.00
E02006145,0.00
E02006146,1287.95
E02006147,112567.94
E02006148,0.00
E02006149,0.00
E02006150,0.00
E02006151,0.00
E02006152,0.00
E02006153,0.00
E02006154,0.00
E02006155,0.00
E02006156,0.00
E02006157,0.00
E02006158,0.00
E02006159,0.00
E02006160,0.00
E02006161,38942.86
E02006162,0.00
E02006163,0.00
E02006164,105441.59
E02006165,0.00
E02006166,0.00
E02006167,0.00
E02006168,0.00
E02006169,0.00
E02006170,0.00
E02006171,0.00
E02006172,0.00
E02006173,0.00
E02006174,96216.75
E02006175,0.00
E02006176,0.00
E02006177,0.00
E02006178,0.00
E02006179,0.00
E02006180,0.00
E02006181,0.00
E02006182,0.00
E02006183,0.00
E02006184,0.00
E02006185,0.00
E02006186,312.17
E02006187,0.00
E02006188,0.00
E02006189,0.00
E02006190,0.00
E02006191,0.00
E02006192,0.00
E02006193,85007.22
E02006194,0.00
E02006195,1810.99
E02006196,0.00
E02006197,0.00
E02006198,0.00
E02006199,0.00
E02006200,0.00
E02006201,0.00
E02006202,0.00
E02006203,0.00
E02006204,0.00
E02006205,0.00
E02006206,0.00
E02006207,0.00
E02006208,0.00
E02006209,0.00
E02006210,490.57
E02006211,0.00
E02006212,0.00
E02006213,0.00
E02006214,0.00
E02006215,0.00
E02006216,779.25
E02006217,0.00
E02006218,23864.33
E02006219,0.00
E02006220,0.00
E02006221,33876.95
E02006222,0.00
E02006223,0.00
E02006224,60589.52
E02006225,0.00
E02006226,4740.68
E02006227,91821.45
E02006228,0.00
E02006229,0.00
E02006230,36514.72
E02006231,0.00
E02006232,7634.29
E02006233,0.00
E02006234,0.00
E02006235,2616.02
E02006236,0.00
E02006237,0.00
E02006238,0.00
E02006239,0.00
E02006240,0.00
E02006241,0.00
E02006242,0.00
E02006243,0.00
E02006245,0.00
E02006246,0.00
E02006247,9691.28
E02006248,0.00
E02006249,0.00
E02006250,0.00
E02006251,1755.29
E02006252,0.00
E02006253,0.00
E02006254,0.00
E02006255,15734.90
E02006256,7303.89
E02006257,0.00
E02006258,71514.80
E02006259,0.00
