msoa,estimated capacity
E02004582,10684.76
E02004583,1196.74
E02004584,668.96
E02004585,2397.99
E02004586,7090.64
E02004587,0.00
E02004588,2620.13
E02004589,4247.13
E02004590,0.00
E02004591,0.00
E02004592,10717.26
E02004593,0.00
E02004594,0.00
E02004595,477.85
E02004596,308.70
E02004597,5470.04
E02004598,576.89
E02004599,0.00
E02004600,15053.59
E02004601,0.00
E02004602,0.00
E02004603,3187.39
E02004604,0.00
E02004605,0.00
E02004606,8517.65
E02004607,306.95
E02004608,7516.18
E02004609,9166.06
E02004610,0.00
E02004611,5525.70
E02004612,5709.75
E02004613,0.00
E02004614,0.00
E02004615,0.00
E02004616,8326.27
E02004617,2587.87
E02004618,0.00
E02004619,0.00
E02004620,319.71
E02004621,5484.33
E02004622,13091.68
E02004623,0.00
E02004624,0.00
E02004625,3565.15
E02004626,0.00
E02004627,1123.27
E02004628,0.00
E02004629,4140.12
E02004630,0.00
E02004631,0.00
E02004632,3982.89
E02004633,0.00
E02004634,7005.83
E02004635,0.00
E02004636,1214.94
E02004637,8398.35
E02004638,0.00
E02004639,17094.56
E02004640,12118.73
E02004641,1950.81
E02004642,10538.54
E02004643,0.00
E02004644,0.00
E02004645,0.00
E02004646,0.00
E02004647,0.00
E02004648,0.00
E02004649,0.00
E02004650,15429.09
E02004651,0.00
E02004652,0.00
E02004653,0.00
E02004654,4326.50
E02004655,0.00
E02004656,9640.34
E02004657,7229.87
E02004658,308.16
E02004659,0.00
E02004660,0.00
E02004661,3469.44
E02004662,282.69
E02004663,1948.30
E02004664,5089.24
E02004665,603.35
E02004666,6242.64
E02004667,1626.34
E02004668,877.09
E02004669,1646.36
E02004670,7143.34
E02004671,0.00
E02004672,2530.15
E02004673,0.00
E02004674,9503.77
E02004675,5998.20
E02004676,0.00
E02004677,0.00
E02004678,0.00
E02004679,0.00
E02004680,0.00
E02004681,871.59
E02004682,10176.08
E02004683,0.00
E02004684,1719.52
E02004685,14011.56
E02004686,7663.03
E02004687,0.00
E02004688,1724.17
E02004689,245.11
E02004690,3142.49
E02004691,0.00
E02004692,0.00
E02004693,8363.68
E02004694,283.23
E02004695,10384.95
E02004696,0.00
E02004697,0.00
E02004698,3816.88
E02004699,7881.12
E02004700,4891.82
E02004702,0.00
E02004703,664.77
E02004704,0.00
E02004705,4133.08
E02004706,0.00
E02004707,1936.49
E02004708,6026.37
E02004709,0.00
E02004710,0.00
E02004712,0.00
E02004713,1303.11
E02004714,1188.82
E02004715,0.00
E02004716,0.00
E02004717,13214.56
E02004718,8094.26
E02004719,0.00
E02004720,3586.39
E02004721,276.97
E02004722,0.00
E02004723,13109.89
E02004724,11182.68
E02004725,0.00
E02004726,0.00
E02004727,0.00
E02004728,0.00
E02004729,1186.22
E02004730,0.00
E02004731,4748.76
E02004732,0.00
E02004733,0.00
E02004734,15125.79
E02004735,0.00
E02004736,0.00
E02004737,0.00
E02004738,1349.69
E02004739,12758.08
E02004740,0.00
E02004741,0.00
E02004742,0.00
E02004743,0.00
E02004744,0.00
E02004745,1303.61
E02004746,0.00
E02004747,0.00
E02004748,14295.62
E02004749,0.00
E02004750,0.00
E02004751,976.12
E02004752,1820.78
E02004753,3210.96
E02004754,628.72
E02004755,8116.51
E02004756,2744.80
E02004757,0.00
E02004758,0.00
E02004759,852.88
E02004760,0.00
E02004761,0.00
E02004764,0.00
E02004765,0.00
E02004766,5814.06
E02004767,0.00
E02004768,0.00
E02004769,1742.91
E02004770,0.00
E02004771,9.39
E02004772,0.00
E02004774,0.00
E02004775,12078.10
E02004776,2485.51
E02004777,407.38
E02004778,0.00
E02004779,1410.63
E02004780,0.00
E02004781,6578.89
E02004782,8494.76
E02004783,0.00
E02004784,0.00
E02004785,0.00
E02004786,4953.75
E02004787,2557.36
E02004788,0.00
E02004789,0.00
E02004790,7321.09
E02004791,0.00
E02004792,1546.52
E02004793,0.00
E02004794,0.00
E02004795,265950.47
E02004796,0.00
E02004797,453.75
E02004798,0.00
E02004799,10000.34
E02004800,1801.49
E02004801,239.65
E02004802,0.00
E02004803,0.00
E02004804,0.00
E02004805,0.00
E02004806,4371.83
E02004807,14308.14
E02004808,0.00
E02004809,9643.58
E02004810,265.26
E02004811,0.00
E02004812,0.00
E02004813,0.00
E02004814,0.00
E02004815,268.92
E02004816,6348.68
E02004817,12737.39
E02004818,1596.08
E02004819,5717.18
E02004820,0.00
E02004821,451.59
E02004822,0.00
E02004823,1690.19
E02004824,3306.90
E02004825,345.65
E02004826,0.00
E02004827,0.00
E02004828,0.00
E02004829,0.00
E02004830,0.00
E02004831,0.00
E02004832,316.79
E02004833,4375.75
E02004834,10005.74
E02004835,439.99
E02004836,0.00
E02004837,8288.68
E02004838,474.85
E02004839,0.00
E02004840,1054.23
E02004841,6029.72
E02004842,532.96
E02004843,0.00
E02004844,0.00
E02004845,19111.19
E02004846,0.00
E02004847,0.00
E02004848,0.00
E02004849,0.00
E02004850,0.00
E02004851,0.00
E02004852,0.00
E02004853,0.00
E02004854,0.00
E02004855,3953.57
E02004856,0.00
E02004857,0.00
E02004858,0.00
E02004859,0.00
E02004860,2637.34
E02004861,0.00
E02004862,0.00
E02004863,0.00
E02004864,6809.65
E02004865,0.00
E02004866,0.00
E02004867,0.00
E02004868,1570.50
E02004869,0.00
E02004870,3665.28
E02004871,0.00
E02004872,0.00
E02004873,8634.82
E02004874,9367.27
E02004875,0.00
E02004876,0.00
E02004877,0.00
E02004878,1086.59
E02004879,0.00
E02004880,7272.62
E02004881,2200.79
E02004882,2097.38
E02004883,0.00
E02004884,3774.29
E02004885,0.00
E02004886,0.00
E02004887,0.00
E02004888,949.20
E02004889,2539.75
E02004890,0.00
E02004891,4955.56
E02004892,0.00
E02004893,0.00
E02004894,5440.03
E02004895,0.00
E02004896,2760.43
E02004897,0.00
E02004898,0.00
E02004899,399.43
E02004900,450.62
E02004901,0.00
E02004902,3321.44
E02004903,0.00
E02004904,0.00
E02004905,0.00
E02004906,19645.22
E02004907,0.00
E02004908,0.00
E02004909,0.00
E02004910,14248.19
E02004911,0.00
E02004912,10272.07
E02004913,1126.71
E02004914,14229.06
E02004915,0.00
E02004916,7957.77
E02004917,0.00
E02004918,3688.96
E02004919,0.00
E02004920,4948.65
E02004921,114.58
E02004922,0.00
E02004923,0.00
E02004924,0.00
E02004925,580.94
E02004926,4869.09
E02004927,0.00
E02004928,0.00
E02004929,0.00
E02004930,0.00
E02004931,573.30
E02004932,0.00
E02004933,139.20
E02004934,6836.53
E02004935,1138.41
E02004936,0.00
E02004937,2370.01
E02004938,545.91
E02004939,128.90
E02004940,9043.12
E02004941,11951.69
E02004942,0.00
E02004943,0.00
E02004944,0.00
E02004945,7459.90
E02004946,0.00
E02004947,0.00
E02004948,0.00
E02004949,1038.24
E02004950,0.00
E02004951,8891.14
E02004952,7207.51
E02004953,0.00
E02004954,12184.95
E02004955,0.00
E02004956,0.00
E02004957,0.00
E02004958,0.00
E02004959,0.00
E02004960,660.41
E02004961,373.67
E02004962,1447.39
E02004963,0.00
E02004964,0.00
E02004965,0.00
E02004966,0.00
E02004967,0.00
E02004968,238.13
E02004969,0.00
E02004970,6495.62
E02004971,0.00
E02004972,16754.15
E02004973,0.00
E02004974,0.00
E02004975,0.00
E02004976,21609.83
E02004977,0.00
E02004978,6124.00
E02004979,0.00
E02004980,0.00
E02004981,0.00
E02004982,0.00
E02004983,0.00
E02004984,0.00
E02004985,2942.48
E02004986,2098.11
E02004987,4524.51
E02004988,0.00
E02004989,10432.21
E02004990,0.00
E02004991,9029.43
E02004992,0.00
E02004993,0.00
E02004994,0.00
E02004995,0.00
E02004996,397.70
E02004997,0.00
E02004998,0.00
E02004999,17542.90
E02005000,3663.82
E02005001,9474.77
E02005002,0.00
E02005003,0.00
E02005004,17409.44
E02005005,0.00
E02005006,0.00
E02005007,0.00
E02005008,4909.53
E02005009,27.25
E02005010,6140.17
E02005011,240.59
E02005012,311.79
E02005013,2474.40
E02005014,5269.79
E02005015,9247.27
E02005016,236.01
E02005017,1933.45
E02005018,12883.85
E02005019,0.00
E02005020,1719.15
E02005021,0.00
E02005022,302.99
E02005023,20384.39
E02005025,3353.54
E02005026,0.00
E02005027,0.00
E02005028,0.00
E02005029,5644.60
E02005030,5190.78
E02005031,0.00
E02005032,0.00
E02005033,254.83
E02005034,0.00
E02005035,0.00
E02005036,0.00
E02005037,0.00
E02005038,0.00
E02005039,0.00
E02005040,2340.36
E02005041,0.00
E02005042,1638.43
E02005043,0.00
E02005044,5708.89
E02005045,0.00
E02005046,649.56
E02005047,0.00
E02005048,86.22
E02005049,0.00
E02005050,12012.41
E02005051,0.00
E02005052,1487.15
E02005053,5284.12
E02005054,0.00
E02005055,1368.70
E02005056,16297.29
E02005057,0.00
E02005058,0.00
E02005059,0.00
E02005060,11447.66
E02005061,0.00
E02005062,0.00
E02005063,6890.84
E02005064,0.00
E02005065,0.00
E02005066,0.00
E02005067,0.00
E02005068,0.00
E02005069,0.00
E02005070,1395.84
E02005071,6357.73
E02005072,0.00
E02005073,2201.02
E02005074,0.00
E02005075,0.00
E02005076,4156.35
E02005077,0.00
E02005078,0.00
E02005079,0.00
E02005080,41.89
E02005081,0.00
E02005082,6542.32
E02005083,0.00
E02005084,512.46
E02005085,0.00
E02005086,3676.83
E02005087,0.00
E02005088,12810.61
E02005089,0.00
E02005090,0.00
E02005091,0.00
E02005093,0.00
E02005094,8757.85
E02005095,0.00
E02005096,1245.22
E02005097,1656.89
E02005098,0.00
E02005099,347.75
E02005100,2383.66
E02005101,0.00
E02005102,0.00
E02005103,2558.76
E02005104,0.00
E02005105,0.00
E02005106,5997.07
E02005107,8663.67
E02005109,0.00
E02005110,0.00
E02005111,9400.31
E02005112,0.00
E02005113,2179.49
E02005114,139.35
E02005115,7947.15
E02005116,1430.95
E02005117,0.00
E02005118,0.00
E02005119,5917.97
E02005120,0.00
E02005121,0.00
E02005122,167.55
E02005123,7442.33
E02005124,6949.20
E02005125,0.00
E02005126,0.00
E02005127,6060.54
E02005128,4473.77
E02005129,7247.15
E02005130,0.00
E02005131,0.00
E02005132,5358.16
E02005133,1049.04
E02005134,0.00
E02005135,0.00
E02005136,0.00
E02005137,0.00
E02005138,0.00
E02005139,0.00
E02005140,232.13
E02005141,505.69
E02005142,36236.74
E02005143,1931.50
E02005144,5855.06
E02005145,0.00
E02005146,38.71
E02005147,3252.05
E02005148,0.00
E02005149,0.00
E02005150,0.00
E02005151,11204.15
E02005153,12118.93
E02005154,0.00
E02005155,4685.72
E02005156,0.00
E02005157,0.00
E02005158,0.00
E02005159,0.00
E02005160,14056.02
E02005161,0.00
E02005162,2969.30
E02005163,0.00
E02005164,7114.46
E02005165,2241.34
E02005166,0.00
E02005167,0.00
E02005168,641.41
E02005169,0.00
E02005170,0.00
E02005171,9016.44
E02005172,172.61
E02005173,29.56
E02005174,2052.28
E02005175,2764.90
E02005176,237.12
E02005177,0.00
E02005178,16948.52
E02005179,4767.74
E02005180,0.00
E02005181,0.00
E02005182,0.00
E02005183,0.00
E02005184,0.00
E02005185,2664.30
E02005186,0.00
E02005189,3256.04
E02005190,0.00
E02005191,7639.51
E02005192,0.00
E02005193,0.00
E02005194,2243.68
E02005195,0.00
E02005196,14817.72
E02005197,0.00
E02005198,13813.84
E02005199,0.00
E02005200,348.59
E02005201,0.00
E02005202,0.00
E02005203,3372.32
E02005204,5642.17
E02005205,0.00
E02005206,9660.30
E02005207,0.00
E02005208,3413.68
E02005209,0.00
E02005210,579.34
E02005211,4955.95
E02005212,7887.40
E02005213,0.00
E02005214,1546.89
E02005215,0.00
E02005216,1693.17
E02005217,20411.71
E02005218,1278.14
E02005219,0.00
E02005220,0.00
E02005221,5989.58
E02005222,0.00
E02005223,0.00
E02005224,0.00
E02005225,0.00
E02005226,10878.09
E02005228,0.00
E02005229,423.97
E02005230,12280.45
E02005231,657.07
E02005233,0.00
E02005234,14571.08
E02005235,0.00
E02005236,693.82
E02005237,0.00
E02005238,5272.15
E02005239,0.00
E02005240,2054.62
E02005241,1293.28
E02005242,303.32
E02005243,7390.94
E02005244,2721.58
E02005245,0.00
E02005246,8329.88
E02005247,1225.78
E02005248,0.00
E02005249,418.28
E02005250,7928.18
E02005251,0.00
E02005252,267.71
E02005253,0.00
E02005254,0.00
E02005255,2874.24
E02005256,13295.50
E02005257,0.00
E02005258,0.00
E02005259,0.00
E02005260,0.00
E02005261,0.00
E02005262,7931.90
E02005263,0.00
E02005264,1894.36
E02005265,0.00
E02005266,5667.24
E02005267,0.00
E02005268,3043.06
E02005269,3566.15
E02005270,0.00
E02005271,4613.88
E02005272,5427.27
E02005273,0.00
E02005274,463.93
E02005275,0.00
E02005276,378.93
E02005277,0.00
E02005278,0.00
E02005279,451.84
E02005280,2320.41
E02005281,17978.86
E02005284,0.00
E02005285,6845.32
E02005286,0.00
E02005287,0.00
E02005288,118.73
E02005289,2536.88
E02005290,0.00
E02005291,0.00
E02005292,0.00
E02005293,11316.75
E02005294,3818.42
E02005295,369.16
E02005296,0.00
E02005297,1965.93
E02005298,0.00
E02005299,7323.43
E02005300,0.00
E02005301,10161.61
E02005302,0.00
E02005303,0.00
E02005304,1986.73
E02005305,0.00
E02005306,0.00
E02005307,6117.44
E02005308,0.00
E02005309,1313.47
E02005310,7418.79
E02005311,0.00
E02005312,0.00
E02005313,8090.10
E02005314,0.00
E02005315,0.00
E02005316,0.00
E02005317,0.00
E02005318,0.00
E02005319,8469.19
E02005320,0.00
E02005321,0.00
E02005322,797.53
E02005323,0.00
E02005324,0.00
E02005325,2318.66
E02005326,298.43
E02005327,0.00
E02005328,7107.00
E02005329,1310.05
E02005330,0.00
E02005331,1538.84
E02005332,0.00
E02005334,555.50
E02005335,0.00
E02005336,1821.56
E02005337,125.29
E02005338,24289.68
E02005339,0.00
E02005340,394.66
E02005341,3120.74
E02005342,812.63
E02005343,366.18
E02005344,705.44
E02005345,6445.66
E02005346,0.00
E02005347,0.00
E02005348,502.26
E02005349,1712.33
E02005350,0.00
E02005351,0.00
E02005352,0.00
E02005353,11632.33
E02005354,0.00
E02005355,483.78
E02005356,1794.65
E02005357,0.00
E02005358,538.15
E02005359,0.00
E02005360,0.00
E02005361,0.00
E02005362,3263.11
E02005363,599.20
E02005364,210.75
E02005365,10366.86
E02005366,1003.50
E02005368,0.00
E02005369,1409.61
E02005370,2900.69
E02005371,956.68
E02005372,0.00
E02005373,0.00
E02005374,3543.95
E02005375,9441.45
E02005376,6171.07
E02005377,572.78
E02005378,1431.55
E02005379,520.67
E02005380,171.42
E02005381,137.26
E02005382,1357.83
E02005383,144.99
E02005384,7339.77
E02005385,5555.52
E02005386,8255.67
E02005387,1720.44
E02005388,8925.77
E02005389,451.90
E02005390,21.11
E02005391,238.97
E02005392,9982.30
E02005393,0.00
E02005394,5855.63
E02005395,3107.64
E02005396,0.00
E02005397,2247.85
E02005398,650.91
E02005399,14814.76
E02005400,0.00
E02005401,0.00
E02005402,2059.48
E02005403,1443.84
E02005404,440.45
E02005405,749.05
E02005406,12209.91
E02005407,0.00
E02005408,342.02
E02005409,1680.93
E02005412,7870.82
E02005414,1637.24
E02005415,10942.32
E02005416,638.61
E02005417,209.04
E02005418,11472.83
E02005419,4210.01
E02005420,0.00
E02005422,0.00
E02005423,0.00
E02005424,0.00
E02005425,0.00
E02005426,0.00
E02005427,7350.62
E02005428,4939.50
E02005429,881.41
E02005430,0.00
E02005431,779.04
E02005432,0.00
E02005433,2168.02
E02005434,3480.99
E02005435,452.20
E02005436,2283.74
E02005437,5637.57
E02005438,8602.25
E02005439,2739.80
E02005440,319.89
E02005441,0.00
E02005442,0.00
E02005443,7344.18
E02005444,11355.59
E02005445,4364.69
E02005446,0.00
E02005447,4477.44
E02005448,0.00
E02005449,9884.65
E02005450,0.00
E02005451,1501.47
E02005452,11319.26
E02005453,1031.32
E02005455,518.74
E02005456,610.64
E02005457,621.81
E02005458,0.00
E02005459,1156.88
E02005460,0.00
E02005461,439.91
E02005462,9895.97
E02005463,762.43
E02005464,0.00
E02005465,750.26
E02005466,0.00
E02005467,4226.57
E02005468,0.00
E02005469,6145.90
E02005470,8545.70
E02005471,0.00
E02005472,1876.75
E02005473,0.00
E02005474,0.00
E02005475,232.17
E02005476,335.68
E02005477,9852.59
E02005478,301.85
E02005479,17130.77
E02005480,334.43
E02005481,9517.12
E02005482,0.00
E02005483,409.69
E02005484,134.09
E02005485,4937.88
E02005486,6483.43
E02005487,2404.14
E02005488,4337.02
E02005489,252.47
E02005490,1585.11
E02005491,10915.22
E02005492,729.77
E02005493,298.02
E02005494,4321.59
E02005495,10554.47
E02005496,0.00
E02005497,5875.10
E02005498,0.00
E02005499,0.00
E02005500,713.30
E02005501,0.00
E02005502,325.41
E02005503,0.00
E02005504,0.00
E02005505,0.00
E02005506,643.34
E02005507,22367.65
E02005508,0.00
E02005509,8479.90
E02005510,0.00
E02005511,3179.54
E02005512,476.01
E02005513,4694.53
E02005514,0.00
E02005515,0.00
E02005516,0.00
E02005517,0.00
E02005518,11564.77
E02005519,8280.69
E02005520,3816.84
E02005521,586.33
E02005522,0.00
E02005523,493.77
E02005524,795.47
E02005525,2308.19
E02005526,2219.81
E02005527,0.00
E02005528,3392.52
E02005529,0.00
E02005530,9684.66
E02005531,331.52
E02005532,10798.72
E02005533,0.00
E02005534,0.00
E02005535,9030.58
E02005536,3446.45
E02005537,1074.28
E02005538,0.00
E02005539,789.95
E02005540,4411.11
E02005541,0.00
E02005542,16061.49
E02005543,0.00
E02005544,11711.09
E02005545,2067.05
E02005546,937.99
E02005547,3982.77
E02005548,0.00
E02005549,423.30
E02005550,0.00
E02005551,4028.27
E02005552,0.00
E02005553,2718.49
E02005554,1202.75
E02005555,3654.29
E02005556,0.00
E02005557,0.00
E02005558,0.00
E02005559,7571.49
E02005560,0.00
E02005561,22504.63
E02005562,0.00
E02005563,0.00
E02005564,10535.71
E02005565,0.00
E02005566,3599.67
E02005567,4618.86
E02005568,0.00
E02005569,0.00
E02005570,0.00
E02005571,1139.29
E02005572,7604.32
E02005573,0.00
E02005574,0.00
E02005575,0.00
E02005576,335.77
E02005577,0.00
E02005578,0.00
E02005579,9510.77
E02005580,12606.91
E02005581,299.77
E02005582,2969.65
E02005583,3529.20
E02005584,6523.00
E02005585,3404.72
E02005586,0.00
E02005587,1633.42
E02005588,4203.04
E02005589,3326.54
E02005590,1231.97
E02005592,1044.00
E02005593,0.00
E02005594,6263.52
E02005595,3556.44
E02005596,9464.59
E02005597,12469.70
E02005598,0.00
E02005599,0.00
E02005600,0.00
E02005601,0.00
E02005602,9658.49
E02005603,10777.13
E02005604,0.00
E02005605,724.04
E02005606,0.00
E02005607,1249.23
E02005608,0.00
E02005609,1665.18
E02005610,0.00
E02005611,12990.18
E02005612,1410.09
E02005613,317.58
E02005614,24482.21
E02005615,0.00
E02005616,1289.48
E02005617,1521.39
E02005619,0.00
E02005620,319.97
E02005621,369.04
E02005622,663.41
E02005623,0.00
E02005624,0.00
E02005625,9187.34
E02005626,129.35
E02005627,0.00
E02005628,390.66
E02005629,0.00
E02005630,3193.78
E02005631,1600.57
E02005632,1229.24
E02005633,1147.00
E02005634,2600.63
E02005635,556.54
E02005636,17419.48
E02005637,2458.50
E02005638,0.00
E02005639,0.00
E02005640,966.07
E02005641,0.00
E02005642,0.00
E02005643,412.38
E02005644,5229.94
E02005645,19241.82
E02005646,0.00
E02005647,11016.74
E02005648,412.30
E02005649,1165.77
E02005650,0.00
E02005651,0.00
E02005652,0.00
E02005653,1832.97
E02005654,0.00
E02005655,0.00
E02005656,0.00
E02005657,5644.49
E02005658,0.00
E02005659,0.00
E02005660,0.00
E02005661,0.00
E02005662,7618.47
E02005663,0.00
E02005664,0.00
E02005665,0.00
E02005666,0.00
E02005667,0.00
E02005668,0.00
E02005669,0.00
E02005670,2808.11
E02005671,791.80
E02005672,2475.62
E02005673,13924.31
E02005674,7267.36
E02005675,0.00
E02005676,0.00
E02005677,2982.71
E02005678,628.37
E02005679,12416.82
E02005680,0.00
E02005681,0.00
E02005682,80.86
E02005683,0.00
E02005684,3964.56
E02005685,3824.85
E02005686,0.00
E02005687,0.00
E02005688,0.00
E02005689,8117.14
E02005690,6033.32
E02005691,527.67
E02005692,132.13
E02005693,435.95
E02005694,349.99
E02005695,2757.19
E02005696,561.47
E02005697,9520.47
E02005698,6626.65
E02005699,9696.57
E02005700,1008.60
E02005701,289.23
E02005702,408.85
E02005703,10834.60
E02005704,24020.64
E02005705,0.00
E02005706,9440.04
E02005707,7043.45
E02005708,1790.44
E02005709,4398.70
E02005710,5182.37
E02005711,0.00
E02005712,10532.34
E02005713,0.00
E02005714,0.00
E02005715,17464.04
E02005716,0.00
E02005717,0.00
E02005718,0.00
E02005719,1147.14
E02005720,0.00
E02005721,466.99
E02005722,0.00
E02005723,5860.77
E02005724,872.99
E02005725,2825.41
E02005726,0.00
E02005727,142.35
E02005728,697.05
E02005729,148.64
E02005730,13704.49
E02005731,2246.10
E02005732,275.96
E02005733,925.36
E02005734,767.98
E02005735,11971.58
E02005736,0.00
E02005737,4684.84
E02005738,342.55
E02005739,621.21
E02005740,0.00
E02005741,21279.82
E02005742,0.00
E02005743,1547.28
E02005744,1593.99
E02005745,0.00
E02005746,355.05
E02005747,12154.02
E02005748,416.80
E02005749,2306.30
E02005750,2183.74
E02005751,0.00
E02005752,0.00
E02005753,13217.02
E02005754,315.43
E02005755,0.00
E02005756,0.00
E02005757,7549.74
E02005758,1729.88
E02005759,701.62
E02005760,0.00
E02005761,466.92
E02005762,0.00
E02005763,0.00
E02005764,8793.12
E02005765,6206.47
E02005766,427.79
E02005767,0.00
E02005768,0.00
E02005769,2837.68
E02005770,932.92
E02005771,2780.64
E02005772,2420.00
E02005773,1110.44
E02005774,2128.47
E02005775,8485.38
E02005776,0.00
E02005777,16585.41
E02005778,0.00
E02005779,4444.36
E02005780,262.32
E02005781,515.12
E02005782,0.00
E02005783,0.00
E02005784,0.00
E02005785,9128.71
E02005786,0.00
E02005787,4075.51
E02005788,630.35
E02005789,3545.54
E02005790,0.00
E02005791,0.00
E02005794,0.00
E02005795,1844.63
E02005796,456.37
E02005797,8575.96
E02005798,0.00
E02005799,1363.63
E02005800,181.94
E02005801,0.00
E02005802,8776.24
E02005803,0.00
E02005804,4629.69
E02005805,0.00
E02005806,6278.38
E02005807,3518.88
E02005808,2792.34
E02005809,1373.10
E02005810,0.00
E02005811,0.00
E02005812,3474.55
E02005813,12178.16
E02005814,0.00
E02005815,1007.12
E02005816,0.00
E02005817,0.00
E02005818,0.00
E02005819,1081.91
E02005820,0.00
E02005821,0.00
E02005822,9358.03
E02005823,10106.50
E02005824,255.81
E02005825,0.00
E02005826,7732.44
E02005827,0.00
E02005828,470.48
E02005829,1728.48
E02005830,538.81
E02005831,0.00
E02005832,7231.41
E02005833,0.00
E02005834,413.65
E02005835,4134.45
E02005836,561.32
E02005837,0.00
E02005838,1341.46
E02005839,6410.19
E02005840,1141.28
E02005842,2194.21
E02005843,19645.83
E02005844,4089.90
E02005846,6272.63
E02005847,0.00
E02005848,3.58
E02005849,0.00
E02005850,0.00
E02005851,6117.45
E02005852,268.07
E02005853,669.34
E02005856,0.00
E02005857,0.00
E02005858,0.00
E02005859,1888.30
E02005860,14112.38
E02005861,0.00
E02005862,0.00
E02005863,958.98
E02005864,9617.75
E02005865,0.00
E02005866,426.19
E02005868,127.51
E02005869,6829.72
E02005870,11474.70
E02005871,36.91
E02005872,974.62
E02005873,0.00
E02005874,907.18
E02005875,0.00
E02005876,0.00
E02005877,0.00
E02005878,4944.92
E02005879,10577.66
E02005880,0.00
E02005881,0.00
E02005882,0.00
E02005883,0.00
E02005884,7876.10
E02005885,0.00
E02005886,8974.30
E02005887,10434.39
E02005888,0.00
E02005889,8232.22
E02005890,0.00
E02005891,13136.74
E02005892,10297.91
E02005893,6409.80
E02005894,1060.52
E02005895,322.65
E02005896,1022.71
E02005897,0.00
E02005898,0.00
E02005899,20614.57
E02005900,1534.92
E02005901,443.03
E02005902,0.00
E02005903,3187.48
E02005904,0.00
E02005905,425.31
E02005906,0.00
E02005907,4806.46
E02005908,652.23
E02005909,0.00
E02005910,3822.42
E02005911,8366.43
E02005912,12274.47
E02005913,2711.46
E02005914,594.11
E02005915,0.00
E02005916,889.69
E02005917,0.00
E02005918,899.80
E02005919,0.00
E02005920,1251.41
E02005921,0.00
E02005922,85.31
E02005923,17191.24
E02005924,4464.08
E02005925,0.00
E02005926,0.00
E02005927,14790.07
E02005928,0.00
E02005929,0.00
E02005930,0.00
E02005931,0.00
E02005932,402.51
E02005933,3756.87
E02005934,0.00
E02005935,15860.78
E02005936,0.00
E02005937,2641.28
E02005938,0.00
E02005939,7554.94
E02005940,95.83
E02005941,0.00
E02005942,0.00
E02005943,0.00
E02005944,0.00
E02005945,1506.77
E02005946,1543.98
E02005947,0.00
E02005948,5460.67
E02005949,0.00
E02005950,589.20
E02005951,0.00
E02005952,1114.16
E02005953,381.77
E02005954,3240.29
E02005955,8371.75
E02005956,0.00
E02005957,0.00
E02005958,2667.94
E02005959,0.00
E02005960,2254.50
E02005961,4341.55
E02005962,610.21
E02005963,0.00
E02005964,0.00
E02005965,0.00
E02005966,9023.95
E02005967,9179.82
E02005968,1126.03
E02005969,5380.88
E02005970,0.00
E02005971,0.00
E02005972,0.00
E02005973,2476.85
E02005974,5104.52
E02005975,345.75
E02005976,0.00
E02005977,0.00
E02005978,0.00
E02005979,97.81
E02005980,0.00
E02005981,0.00
E02005982,0.00
E02005983,3605.44
E02005984,0.00
E02005985,9276.91
E02005986,6456.81
E02005987,306.96
E02005988,537.15
E02005991,6126.48
E02005992,1099.06
E02005993,4481.01
E02005994,0.00
E02005995,0.00
E02005996,231.96
E02005997,478.17
E02005998,634.93
E02005999,0.00
E02006000,0.00
E02006001,0.00
E02006002,12688.06
E02006003,0.00
E02006004,451.67
E02006005,0.00
E02006006,4794.46
E02006007,0.00
E02006008,0.00
E02006009,0.00
E02006010,0.00
E02006011,0.00
E02006012,6421.60
E02006013,0.00
E02006014,0.00
E02006015,11045.62
E02006016,0.00
E02006017,3429.10
E02006018,5954.20
E02006019,1762.19
E02006020,0.00
E02006021,464.61
E02006022,0.00
E02006023,3620.31
E02006024,8489.26
E02006025,12009.30
E02006026,0.00
E02006027,0.00
E02006028,0.00
E02006029,6904.74
E02006030,12497.70
E02006031,0.00
E02006032,0.00
E02006033,0.00
E02006034,2470.32
E02006035,0.00
E02006036,12923.11
E02006037,10055.99
E02006038,0.00
E02006039,324.84
E02006040,7682.05
E02006041,302.56
E02006042,2018.50
E02006043,0.00
E02006044,0.00
E02006045,6273.38
E02006046,464.85
E02006047,7355.12
E02006048,575.49
E02006049,0.00
E02006050,1537.63
E02006051,0.00
E02006052,0.00
E02006053,6297.32
E02006054,11360.91
E02006055,10314.14
E02006056,0.00
E02006057,3857.12
E02006058,6642.88
E02006059,0.00
E02006060,6602.06
E02006061,988.42
E02006062,0.00
E02006063,0.00
E02006064,0.00
E02006065,6151.62
E02006066,0.00
E02006067,0.00
E02006068,4930.03
E02006069,16808.31
E02006070,1537.19
E02006071,0.00
E02006072,0.00
E02006073,5983.35
E02006074,0.00
E02006075,429.85
E02006076,0.00
E02006077,1019.64
E02006078,2075.76
E02006079,7487.48
E02006080,218.22
E02006081,114.58
E02006082,0.00
E02006083,0.00
E02006084,240.07
E02006085,0.00
E02006086,350.91
E02006087,0.00
E02006088,0.00
E02006089,14156.19
E02006090,8766.13
E02006091,519.29
E02006092,6741.90
E02006093,3491.54
E02006094,0.00
E02006095,4683.80
E02006096,6545.50
E02006097,1748.19
E02006098,0.00
E02006099,369.17
E02006100,0.00
E02006101,0.00
E02006102,0.00
