shortID,latitude,longitude,Slow,Fast,Rapid
6b10a20a,53.76665,-1.51827,,1,2
6b1b3af8,52.96692,-1.21777,,2,
6b1b8b2b,52.08830,-1.95402,,6,
6b1e87fe,51.45711,-0.07127,1,,
6b21f04e,51.66568,-0.38623,,2,
6b249c7c,51.44706,-2.62226,,2,
6b27cbe5,51.51570,-0.31842,1,,
6b2faeab,51.55851,-0.14478,1,,
6b34a621,51.52690,-0.20278,1,,
6b36339a,52.99844,-1.25561,,2,
6b36e481,51.31526,-0.23196,,2,
6b39ad14,51.41316,0.12307,,2,
6b3bcd22,51.60922,-0.04553,,,2
6b3f3d13,53.28757,-2.89194,,2,
6b41983a,51.49061,-2.68886,1,1,
6b45d3c5,51.12810,-0.16966,,2,
6b495a11,53.46913,-2.24018,,2,
6b4b866a,51.49850,0.00688,,1,
6b4cee56,50.86275,-0.10754,,2,
6b50dfe6,51.53412,-0.23185,1,,
6b52cd4e,52.67447,-0.30907,,1,
6b54b4a6,52.96692,-1.21778,,2,
6b55d47b,53.37208,-3.18729,,1,2
6b58db2d,51.52085,-0.18248,1,,
6b5b0448,51.54243,-0.08377,1,,
6b60c00e,52.06060,-0.80990,,2,
6b60d49b,51.59560,-0.02544,1,,
6b625839,55.76732,-4.22384,,2,
6b6b90f4,51.51530,0.01068,2,,
6b6ba063,51.50079,-0.21239,1,,
6b727b0a,51.54375,-0.00487,,2,
6b72ae1b,52.39714,-1.98564,,2,
6b78b310,53.49818,-2.51819,,1,
6b7b7660,51.49149,-0.18895,1,,
6b7d0fc3,51.64191,-3.23380,,2,
6b83af0f,51.48741,-0.16076,1,,
6b8aa777,51.53517,-0.18617,1,,
6b8d6c52,51.42482,-0.21232,1,,
6b8df222,54.85203,-5.81533,,2,
6b9253f6,51.57918,-0.00319,,2,
6b92eb77,51.58882,-0.07364,2,,
6b939460,52.99844,-1.25561,,2,
6b972c99,51.50887,-0.15445,1,1,
6b976efb,51.42179,-0.09204,,2,
6b9a66af,51.40034,-0.25335,3,,
6b9ff231,51.63029,0.32854,,2,
6ba32142,53.79299,-1.75874,,2,
6ba7e6d5,51.08347,-0.19967,,,2
6bb9b198,51.59674,-0.01659,,2,
6bbbbb2a,54.95370,-1.55815,,2,
6bbc7653,51.61539,-0.07631,1,,
6bc12f11,53.09173,-2.43032,,,2
6bc2200a,53.00456,-2.26611,,2,
6bd1d12c,51.46974,-0.36306,,2,
6bd25b85,52.14687,-0.48791,,1,
6bd6fefd,52.05445,-2.70293,,,3
6bd98fa8,54.60051,-3.13804,,,3
6be64ec9,50.97581,-3.14746,,,2
6bf4ab3c,51.65356,-0.16961,,2,
6bf63703,51.50483,-0.04573,1,,
6bf8c804,51.58115,-0.02740,,2,
6bfe98ff,51.60448,-1.11023,,2,
6c04e33e,51.50701,-0.23391,1,,
6c088d0f,51.42398,-0.32032,1,,
6c1082f6,51.46960,-0.45287,,2,
6c113c6b,51.49616,-0.24632,1,,
6c137d3b,51.54362,-0.14584,1,,
6c145f1f,53.48080,-2.28078,,2,
6c18befe,52.48384,-2.12010,,,3
6c1df2b5,51.52999,-0.00993,,1,
6c239467,55.01157,-1.65613,,1,
6c24a6b8,51.71708,-0.61866,1,,
6c279f5f,51.70305,-0.37351,,1,
6c3054ed,57.24960,-3.37607,,2,
6c32f112,55.57715,-2.67378,1,,
6c34dff2,51.48930,-0.28173,1,,
6c39b3c5,51.56444,-0.35142,,,1
6c3a5f62,51.65000,-3.28340,,2,
6c3ee6dc,54.77942,-1.55603,,,2
6c402744,51.48581,-0.10713,1,,
6c46caa1,55.86617,-4.25887,,2,
6c4cb928,51.57067,-0.01632,1,,
6c50432e,51.13695,0.26026,,2,
6c50a85b,51.40817,-0.30412,4,,
6c50b5a0,51.18722,-0.60981,,1,
6c516fdf,51.59475,-0.10934,1,,
6c528267,52.41033,-1.50229,,,3
6c570251,52.44861,-1.48512,1,,
6c5b11f3,52.08211,-4.67962,,2,
6c5b3789,51.52233,-0.13118,1,1,
6c5e29c2,55.79978,-4.86930,,,3
6c5f8507,52.68814,-1.12357,1,1,
6c5f8fc7,54.43663,-3.04115,,2,
6c5fbde2,51.53422,-0.22998,1,,
6c6418b7,51.45377,-0.15944,1,,
6c6702ec,50.41070,-5.06663,,2,
6c6ad2f1,52.56916,-0.23963,,1,2
6c6b5a3c,51.43801,-0.10570,,,3
6c71c32d,55.86492,-3.06853,,2,
6c71cdae,51.60540,-0.33928,,2,
6c73721a,55.15311,-1.68630,,2,
6c73e29b,51.33242,1.41811,,2,
6c751776,51.49676,-0.05104,,2,
6c780ce7,55.87100,-3.61923,,1,
6c787089,51.58890,-0.01646,1,,
6c787b2c,50.76577,-3.28564,,1,
6c7a6b1f,51.43255,-2.19311,,2,
6c7a9f73,51.11683,-0.18349,1,,
6c7e6074,51.44720,-0.41648,1,,
6c807548,51.48938,-0.26456,1,,
6c83da5d,53.25226,-4.30821,,2,
6c91f765,52.95520,-1.13671,,2,
6c975a95,54.96866,-1.40906,,2,
6c9aa537,53.29986,-1.08970,,,2
6c9ce1a8,53.22950,-0.53588,,2,
6c9ce3d9,52.91845,-1.47938,,2,
6ca16637,52.40025,-1.52668,1,,
6ca8424d,53.27457,-3.22144,,2,
6ca87ee1,51.42029,-0.13516,1,,
6cab52af,51.36120,-0.11824,,2,
6cabc1fc,51.53779,-0.18038,1,,
6cae609b,51.40839,-0.72580,,2,
6cb8725e,51.06385,-1.77871,2,,
6cc0dadb,51.60221,0.24352,,,2
6cc14668,51.49117,-2.68835,1,1,
6cc17b31,54.53511,-1.33964,,1,
6cc33403,50.82610,-0.15724,1,,
6cc3a4ad,52.76478,-1.22853,,1,
6cc6c2fa,51.48210,0.17772,,2,
6cc781cf,51.50645,-0.34708,,2,
6cc7fe61,51.14404,1.27380,,2,
6cca2d5b,51.68706,-0.22175,,,2
6cca7bcb,53.48604,-2.32021,,,2
6ccfc750,51.49689,-0.12797,1,,
6cd6f2ac,57.17929,-2.17626,,,3
6cd8e7e0,53.16860,-1.40997,,2,
6cdafabd,58.56800,-4.74755,,,3
6ce971d1,51.46443,-0.15520,1,,
6ceed97c,51.49187,-0.30943,1,,
6cf07013,51.48999,-0.17050,,1,
6cf17241,52.39593,-2.00565,,1,2
6cf5f1b0,51.23459,-0.57041,,6,
6cf67275,52.40200,-1.50412,,2,
6cfa030f,51.90110,0.89869,,2,
6cff541f,51.49249,-0.22533,1,1,
6d045826,51.59859,-0.12024,1,1,
6d08a73a,51.53471,-0.13363,,2,
6d11a7cb,51.49934,-0.18603,1,,
6d12d67f,51.35218,-0.09555,,2,
6d12e8af,52.13511,-0.47776,,2,
6d132aaa,52.42308,-1.51655,1,,
6d134e7a,51.42633,-0.42977,1,,
6d13c2f4,51.67515,-4.91626,,2,
6d142fd3,51.43542,-0.15267,1,,
6d165d1d,53.02580,-2.19447,,2,
6d1662a8,51.54672,-0.09107,1,,
6d1bf817,52.41248,-1.48272,1,,
6d1e5ac1,51.58952,0.02498,1,,
6d262337,51.47644,-0.28675,1,,
6d27d3a5,51.46962,-2.65906,,2,
6d2f4aa4,54.87847,-1.48085,,1,
6d31b13a,58.98159,-2.96417,,2,
6d31c3d4,55.83517,-4.36427,,2,
6d33020a,54.98397,-3.26087,,1,
6d339a93,52.97534,-2.09342,,,3
6d378765,51.70449,-0.70745,2,,
6d3a6ac1,51.48580,-0.20827,1,,
6d3db83a,51.55731,-0.09818,,,3
6d3f7f33,51.40478,-0.30155,1,,
6d40c10c,50.96122,-0.97839,,2,
6d420cbf,53.56900,-2.88595,,2,
6d421c4c,51.47686,-0.07824,1,,
6d48ab89,51.44592,-0.15713,1,,
6d4a7971,52.59372,1.72223,,1,
6d51346d,50.82090,-0.13963,,1,
6d52c560,51.51959,-0.14255,1,,
6d553dcf,51.51288,-0.18175,1,,
6d55c7bd,52.60088,0.37675,,2,
6d56dd4a,52.04204,-0.76042,,2,
6d5768ba,52.04079,-0.76414,,2,
6d5ef135,54.76080,-1.58177,,1,
6d5f87a0,54.32256,-4.38830,,2,
6d608176,54.65279,-5.80003,,2,
6d632b0a,51.59642,-0.00547,1,,
6d65e59c,54.57188,-1.29428,,,2
6d6673e3,51.52840,-0.17857,1,,
6d68005c,52.39453,-1.50411,1,,
6d6ad80c,51.63516,-2.34226,1,,
6d6db901,51.51666,-0.24723,1,1,
6d70794a,51.41349,0.20455,,1,
6d71b4ab,53.19642,-2.88600,,2,
6d788e48,57.61976,-4.39827,,2,
6d793f67,51.56656,0.01585,1,,
6d7d2b6f,51.50158,-0.24900,1,,
6d7f1391,51.49850,0.00688,,1,
6d8601d8,51.47265,-0.16945,,2,
6d8a2966,52.13270,-0.46771,,2,
6d8a7c15,50.84300,-0.15480,1,,
6d8f285e,51.47339,-0.20060,1,,
6d90af46,51.51812,-0.29781,1,1,
6d926a75,51.46394,-0.21708,,1,
6d950777,51.50695,-0.34587,,1,
6d95947d,51.62217,-1.28695,,2,
6d976d9c,52.36902,-2.71629,,,3
6d97731a,50.97271,-1.36811,,2,
6d9845f8,51.45746,-0.21080,,2,
6d98e78f,53.35605,-2.16377,,2,
6d99bcd1,51.54022,-0.14135,,2,
6d9a7f2a,51.45739,-0.16683,1,,
6d9b54f5,50.42688,-4.11103,,2,
6da3fa99,54.88891,-1.38133,,1,
6da5e300,51.50223,-0.25199,1,,
6da8b99d,52.40933,-1.54090,1,,
6da90f2a,52.14687,-0.48791,,1,
6daa546c,54.55157,-5.60219,,2,
6daab206,51.46987,-0.21065,,2,
6dab3d48,52.43431,-1.52254,1,,
6dac3e26,51.51286,-0.04681,1,,
6daf5860,53.58364,-2.53652,,2,
6dafab5f,53.40046,-0.77498,,1,
6db05678,51.41651,-0.17883,,2,
6db2fc0f,53.87362,-2.38927,,2,
6dbd51ab,51.47521,-0.28098,1,,
6dd1edf3,55.60598,-4.47818,,2,
6dd2dda8,51.56562,-0.14008,1,1,
6dd501b6,53.42614,-2.80303,,2,
6dda54c5,53.45266,-2.73028,,2,
6ddd67dd,51.91662,-0.65917,1,1,
6de0a4c1,51.44264,-2.61318,,1,
6de1d0d8,51.36273,-0.09371,,2,
6de216f3,51.49947,-0.22020,1,,
6de381ba,52.00556,-0.72966,,,2
6dee7f5a,51.36468,-0.16165,1,1,
6df77a74,51.49983,-0.22095,1,,
6dfbcb81,55.03164,-1.52195,,1,2
6dfde8aa,51.53658,-0.32393,,3,
6dfe77ec,51.45043,-0.09641,1,,
6dfeb40d,52.58661,-1.10809,,2,
6e03a392,51.51633,-0.12939,,2,
6e04c26d,51.45726,-0.22030,1,1,
6e056f2c,51.47112,-0.07578,1,,
6e058bd8,52.27517,-1.56408,,2,
6e0c70eb,51.04478,-0.34570,,,2
6e11a555,53.39827,-2.95998,,2,
6e157cd7,51.51681,-0.22700,1,,
6e1fc052,50.82697,-4.54653,,,3
6e237638,51.87676,-0.40943,1,1,
6e266070,51.48210,-0.13417,2,,
6e27e2f0,51.45582,-0.09410,1,,
6e2eec9c,53.74179,-2.67064,2,,
6e364888,52.81519,-2.08480,,2,
6e4150c2,54.94080,-1.60430,,1,
6e4553cd,51.48532,-0.16371,1,,
6e488c68,51.48410,-0.27648,1,,
6e4a426c,51.58418,-0.06975,1,1,
6e4a7378,51.47997,-0.20129,1,,
6e4ae272,50.87747,0.53535,,2,
6e4aeddb,51.45680,-2.58516,1,1,
6e4c918c,53.38749,-2.59138,,2,
6e502c8d,50.61127,-3.45770,,2,
6e555ae6,52.81534,-2.08468,,2,
6e55b7ae,51.41949,-0.32130,1,,
6e573fed,54.74621,-2.00381,,2,
6e650442,51.03112,-1.07579,,,2
6e67391c,51.62181,0.00300,1,,
6e68ea95,52.95629,-1.14619,,2,
6e6a50cf,51.21785,0.59311,,2,
6e6d3a48,51.51861,-0.17005,,,2
6e756d8a,51.42713,-0.33106,1,1,
6e785fdf,51.54491,-0.00876,,1,2
6e7880dc,50.34028,-4.75805,,,3
6e78e6ac,52.77181,-1.55841,,2,
6e795ae9,51.52627,-0.21420,1,1,
6e7c5a10,51.55218,0.00131,,2,
6e7f027c,51.49848,-0.16044,1,,
6e84c9a4,51.12408,1.31475,,2,
6e8a1355,50.81851,-0.37058,,,3
6e8b0358,51.48325,-0.16974,1,,
6e8c2838,51.47958,-0.22156,1,,
6e8e5c3e,51.49090,-0.10790,,1,
6e95716e,53.18997,-3.05108,,1,2
6e9bbaa8,51.61506,-0.01684,,2,
6e9ce073,51.51247,-0.19320,1,,
6e9eaca7,51.38210,-0.28474,,1,
6ea3a17a,52.59139,-1.18793,,2,
6ea4ce00,53.51392,-2.24405,,2,
6ea5010e,51.45740,0.14219,2,,
6ea8b4d9,50.42090,-5.09660,,,2
6ea947fd,54.99983,-1.42552,,2,
6eaa0e9a,51.56903,-0.02680,1,,
6eaac84b,51.57800,-0.01269,1,,
6eaff157,51.27386,0.52644,,2,
6eb07201,55.10937,-1.50034,,1,
6eb0910e,52.04440,-0.75594,,2,
6eb291ee,51.52129,-0.14963,1,,
6eb299d6,51.57876,-0.35156,1,,
6eb3b838,51.53436,-3.57653,,,2
6ebd1bab,51.49690,-0.12744,1,,
6ec5d894,51.42131,-0.09092,1,,
6ec9b809,51.48325,-0.30579,,1,
6ecee9c8,52.65430,-1.13644,,2,
6ed39248,54.76433,-1.57131,,1,
6ed459ea,52.32374,-1.55962,,,2
6ed54729,51.43243,-0.51098,2,,
6edad03b,51.52999,-0.00993,,1,
6edf850f,53.00170,-1.13107,,2,
6ee05a56,51.52772,-0.28634,,1,
6ee35d1d,52.34424,-1.58916,,2,
6ee79edc,51.68978,-0.41735,,2,
6eebba19,51.74006,-1.23934,,1,
6eebc030,51.50000,-0.22917,1,,
6eeeefc8,52.62811,-1.20224,,2,
6ef37c86,52.29352,-1.77947,,2,
6ef66b51,52.63187,1.42782,,2,
6efbed44,52.80616,-2.09471,,2,
6f00eda6,50.83539,-0.18822,1,,
6f011f20,53.46724,-2.28261,2,,
6f041837,51.61171,-0.18041,2,,
6f0956fa,51.54057,-1.77493,,2,
6f097e84,52.79110,-1.67220,,2,
6f0a4bf5,51.69889,-2.90181,,2,
6f0b37f2,51.49648,-0.09689,1,,
6f1b174f,50.79572,0.32141,,2,
6f1c6f31,52.29635,-1.53484,,2,
6f23153f,51.45448,-0.09168,1,,
6f240678,55.12716,-1.52213,,2,
6f247cc1,50.65498,-1.15518,,1,2
6f27749b,55.86513,-4.30632,,2,
6f29fc26,53.76757,-1.51819,,1,2
6f2a5ee0,51.41311,-0.21112,1,1,
6f2aa9ae,51.27828,1.33839,,2,
6f2aff9d,52.40200,-1.44121,,2,
6f2fed8e,54.79516,-1.52487,,1,
6f33881d,51.53162,-0.23325,1,,
6f361cb8,51.35822,-0.15113,,2,
6f392dd8,52.47759,1.73252,,1,2
6f3932db,55.94568,-2.89470,,1,
6f42d4d9,51.51431,-0.18693,1,,
6f48fe98,51.11214,-0.18604,,2,
6f53a373,51.60571,-0.06735,,2,
6f53f6d0,51.59433,0.23287,,2,
6f55b163,53.41885,-2.91328,1,,
6f56fe4f,51.59179,-0.06945,2,,
6f59fd6d,52.50045,-1.76335,,,3
6f5b3737,52.38068,-1.77558,,2,
6f5e6653,54.57084,-1.31346,,1,
6f5eef38,53.56415,-2.37305,,2,
6f613b74,53.45162,-2.63689,,2,
6f64ba65,53.40909,-2.92502,2,,
6f65e4cb,51.52995,-0.20280,1,,
6f664232,52.80401,-2.12217,,2,
6f69d9da,51.50947,-0.14487,1,,
6f6b358f,52.23985,0.72095,1,,
6f6e723c,51.27394,1.33793,,2,
6f726bbc,52.76318,-1.24029,,1,
6f744754,51.07343,1.14027,,2,
6f77d3fc,55.76193,-4.17466,,1,
6f79287f,51.52006,-0.21393,1,,
6f7c62c4,52.90716,1.26329,,2,
6f7e4967,51.75810,-1.59547,,2,
6f81f003,52.45274,-1.47385,1,,
6f871b13,51.47797,0.07226,1,,
6f8c13c8,51.49709,-0.20795,1,,
6f8dc781,51.45382,-0.09478,1,,
6f907de5,55.83564,-3.21967,,2,
6f93a6d1,51.51823,-0.19251,1,,
6f952fa1,51.51549,-0.21565,1,,
6f9ac0bc,52.29982,-0.73373,,,2
6fa0cf57,51.47018,-0.13343,,1,
6fa22532,55.18054,-1.71372,,,2
6fa41cb3,50.71844,-1.97823,,,3
6fa62a68,55.39774,-1.68772,,1,
6fa82517,52.60528,1.72610,,2,
6fab6e3a,54.99548,-7.32185,,2,
6fb05b14,51.59139,0.17919,,,2
6fb46146,51.55841,0.07457,2,,
6fb4c44c,51.55147,-0.03931,1,,
6fb6646f,56.41379,-5.47116,,2,
6fb7882c,51.52281,-0.18066,1,,
6fba01ed,53.92156,-1.07819,,2,
6fbad7b8,51.72440,-2.53450,,,2
6fbd1f6b,55.02046,-1.50818,1,1,
6fbe62cd,51.52745,-0.19154,1,,
6fbf0850,52.24233,0.40875,1,,
6fbffdd9,54.68628,-1.20989,,1,
6fc1cb6d,51.50006,-0.17193,1,,
6fc29754,51.52132,0.06588,2,,
6fc455bd,51.47265,-0.16945,,2,
6fc6030e,54.92150,-1.46777,1,1,
6fc8f419,54.02801,-2.79374,,,2
6fcc0952,51.46024,-0.16567,1,,
6fcc1ede,52.02753,0.26357,,2,
6fcc4d0d,51.49980,-0.15700,,,2
6fcd9cf1,50.39029,-4.07318,,,3
6fce0ce6,51.47347,-0.21889,1,,
6fce16b5,51.50984,-0.20816,1,,
6fd1603a,53.47668,-2.24932,,1,
6fd4a05c,50.82800,-0.16700,1,,
6fd55a47,53.79531,-1.38882,,1,2
6fd7776d,51.55224,0.61195,,1,2
6fdd919a,51.50930,-0.15665,2,,
6fdf51ec,51.45495,-2.59893,,2,
6fe67d20,51.85182,1.17051,,,2
6feb2ea6,53.30145,-1.47609,,,2
6febd32d,53.78305,-1.79687,,2,
6fec8633,51.55596,-0.24164,1,1,
6fef80b5,51.42717,-0.11000,1,,
6ff05e7b,54.51209,-6.76340,,2,
6ff26823,51.48680,-0.18555,1,1,
6ff5c9f4,51.47025,-0.08642,1,1,
6ff7efe9,55.07011,-3.60658,,1,
6ffe610c,55.07072,-3.60839,,1,
7001d407,51.54551,-0.18014,1,,
7003c58b,52.96768,-1.17266,,2,
7003d525,52.21594,-1.87117,,2,
70082ac2,53.48465,-2.25801,,2,
700e93f0,53.99425,-1.54743,,2,
70162fe6,51.47501,0.05826,2,,
701a5005,52.03934,-0.77175,,,2
701e9370,53.12342,-1.26287,,2,
7022c602,51.53345,0.10557,,,3
70235e75,51.57016,-0.01751,1,,
7023829f,50.22730,-5.27571,,2,
702e52be,53.51907,-2.14779,,2,
70341d03,51.49132,-0.24654,1,,
70351140,51.48842,-0.14006,1,,
7036ac4c,51.53655,-0.20184,1,1,
703c6796,52.40300,-1.50592,1,1,
703e74f3,51.48575,-0.13761,1,,
70421f10,51.60359,-2.62040,,,2
70483e91,51.73541,0.68013,,,3
7048d154,52.04604,-0.67650,,2,
7048f11c,51.51276,-0.20000,,1,
704d4fc6,52.76482,-1.22847,,1,
704e1619,51.51735,-0.18627,1,,
705071e2,51.72115,-0.36348,,,3
705b7422,51.45172,-0.06380,1,,
705b997c,55.88023,-3.09013,,2,
705bd9f7,51.36093,1.41138,,2,
7068c188,51.32675,-0.75971,,2,
70693a10,52.95520,-1.13681,,2,
706a59a7,51.54282,-0.15666,1,,
70708ce7,51.52861,-0.19118,1,,
707319a0,50.83283,-0.12028,,2,
7077dcdb,52.43414,-1.43193,,2,
70796ed5,51.59128,-0.10414,,2,
707a0aaa,51.64144,-2.67091,,2,
707a5c2d,51.45511,-0.18675,1,,
708289ae,51.44109,-0.35213,1,,
708857f6,53.76718,-1.51877,,2,
708a1db4,60.15518,-1.15617,,2,
708a344c,51.44403,-0.16204,1,,
709a4fd5,57.64712,-3.31965,,,3
709a76e4,50.80007,0.28926,,,2
709ed97a,55.78287,-4.34829,,,2
709f9b6b,54.97746,-1.61569,,1,
70a5521d,51.52999,-0.00993,,1,
70a5cec4,50.83067,-0.16564,1,,
70a6d0ab,55.18508,-1.58245,,2,
70a80f5f,54.17320,-0.97810,,2,
70a86cf3,51.42423,-0.18824,1,1,
70aec12c,51.49893,-0.21253,1,,
70af4be1,51.39813,-0.30833,1,1,
70afa835,57.58529,-3.87109,,1,2
70afc39e,55.00120,-7.32129,,2,
70b0e5c6,51.88849,-0.51365,,,3
70b4d3e0,51.48984,-0.21267,1,,
70bd245b,51.49840,-0.25152,1,,
70bdeed1,51.48618,-0.10600,1,,
70c0d4c1,52.93062,1.29272,,1,2
70c278e6,54.90114,-1.40901,,1,
70c6b73e,52.45215,-1.48936,1,,
70c89761,51.56133,0.00301,,2,
70c8f716,51.94036,-1.54776,,2,
70ca73f9,53.15591,0.34822,,,2
70cc721a,51.44581,-0.23912,,2,
70cc7248,52.41107,-1.52431,,1,
70d48275,51.53282,-0.13747,,,2
70d706e7,51.46294,-0.15873,1,,
70d81e6c,51.91592,-2.57917,,1,2
70d824bf,51.46773,-0.22581,1,,
70dbb2a1,54.34759,-7.64384,,2,
70dc4319,51.49207,-0.13485,1,,
70dc85de,51.91073,-0.37414,,2,
70de03c5,53.59630,-2.28875,,2,
70e0980d,51.64585,-0.42973,,2,
70e1a3c0,51.51484,-0.16012,2,,
70e5f57f,53.40996,-2.15837,,2,
70efe3b3,53.48745,-2.25285,,2,
70f2c0ad,53.80236,-1.54364,,1,
70f3d0c8,52.49970,-0.67119,,2,
70fc0607,51.46142,-2.58141,,,3
70fcbaa5,52.98070,-0.02007,,6,
70fef3c0,51.49742,-0.08350,1,,
7100dd7e,51.77036,-1.26966,,1,
71053b51,51.57670,-0.01857,1,,
7106f0a4,52.94235,-1.14958,,2,
7107f56f,51.06930,-1.31120,1,,
710bd106,51.38218,-0.07578,1,,
71103463,54.78871,-1.58555,1,,
71130ede,51.53537,-0.09813,1,1,
71153ca2,55.76194,-4.17467,,1,
711679f4,52.42821,-1.51455,1,,
711cadad,51.54608,-0.20312,,,2
711e20fd,52.93628,-1.13500,,,3
7123bc00,54.56711,-1.30601,2,,
7125a427,53.46641,-2.85292,,1,2
712859c9,52.91660,-1.47770,,,3
7129bb9d,52.03868,-0.76312,,2,
712ac39a,54.96843,-1.62244,,1,
712cf92d,51.47615,-0.21897,1,,
713475f9,51.45704,-0.08192,1,,
713618d9,51.44568,-0.39985,,,2
7138b1d7,51.55176,-0.08852,1,1,
71397575,55.00218,-1.41940,,2,
713df2f2,51.37948,-2.35765,,1,
71452b83,52.91746,-1.26239,,2,
71460346,51.51876,-0.22341,1,,
7149244d,51.48937,0.28218,2,,
714d16fd,53.38960,-3.02914,1,1,
714f3f09,51.19620,0.28229,,1,2
714f8977,51.49595,-0.18978,1,,
71534216,51.46125,-0.12649,1,,
7155901f,53.75765,-1.57533,,2,
715608d3,53.76048,-1.75971,,2,
71571aff,51.54605,-0.17398,1,,
71577ef7,53.53530,-2.28912,,2,
71578eb0,52.05353,1.15270,,,2
715b0c13,51.80689,-1.30070,,,2
715c4406,51.41647,-0.14896,1,,
715ccc53,60.15224,-1.16117,,2,
715daed1,51.49039,-0.27733,1,,
715f390c,52.57227,-1.96988,,2,
7161cb30,51.49719,-0.22242,1,1,
71630616,52.66478,-1.96661,,,2
7165e56b,52.39780,-1.50580,1,,
716daebc,51.50881,-0.08017,1,1,
716e00ea,51.46414,-0.18328,,1,
7171e952,51.60404,-0.23933,2,,
71735fbd,51.24144,-0.32479,,2,
71741bca,51.00473,-0.10514,,2,
71742999,51.51234,-0.23437,1,,
7176562e,51.47269,-0.28558,1,1,
7176dea2,51.51610,-0.20425,1,1,
717f366d,54.88956,-1.56020,,,2
7184ecb7,51.46031,-0.30019,1,,
718e510f,56.31560,-6.23526,,1,
718f5828,51.53092,-0.19974,1,,
71983faa,51.54024,-0.19813,1,1,
71985d37,54.95008,-2.97938,,,3
7199eacc,51.40449,-1.26071,,2,
719ce8b0,51.41390,-0.21048,1,1,
719e650f,51.52894,-0.20736,1,,
71a54e43,52.48094,-1.90341,,2,
71a74224,51.50066,-0.18816,1,,
71a8117e,51.50694,-0.10071,,2,
71a857f8,51.58328,-0.00131,1,,
71a8ad20,51.48847,-0.10110,1,,
71b0dcd0,50.37300,-4.13902,,1,
71b6753f,55.82523,-4.25320,,2,
71b8f4c9,51.32863,-0.41160,,,3
71bba973,51.51790,-0.14570,2,,
71c35111,51.51790,-0.14572,2,,
71d2f02a,52.95172,-0.98532,,,2
71d3e017,51.49913,-0.25463,1,,
71d6cb0e,53.44410,-1.95170,,2,
71d85662,51.41568,-0.37368,,2,
71d9bee1,51.62850,-0.75060,,2,
71db2e20,52.96694,-1.21775,,2,
71e36490,51.44205,-0.41550,,2,
71e4422d,51.24745,-0.33128,,1,
71f2f627,53.46935,-2.28885,,1,
71f93039,51.48589,-0.16102,1,,
71fb204f,50.10445,-5.26484,,2,
71fdce55,51.45846,-0.20995,1,1,
71fe5321,52.47303,-1.92220,,2,
7204cd59,52.45471,-1.72673,,2,
72088e6d,51.88925,0.82686,,2,
7209f511,53.79246,-1.72376,,1,2
720dab7b,50.37506,-4.12926,,2,
720f2086,51.82192,-0.82737,1,1,
72187b63,51.56662,-0.50306,,1,
7222ac00,51.49171,-0.19640,1,,
7223a841,51.12670,-0.01818,,2,
7224d406,52.40667,-1.53598,1,,
7226b79b,51.49769,-0.22366,,2,
7231c3af,51.53573,-0.16171,1,,
72342f16,51.51802,-0.13787,2,,
72354d65,54.89939,-2.93282,,2,
7235b8cf,51.49297,-0.17358,1,,
7238f09e,54.97604,-1.61632,,1,
723b0bd9,52.28664,-1.56315,1,,
724213fb,51.53311,-0.16881,1,,
7242f4df,53.32423,-2.23367,,1,2
72454941,53.77652,-1.57218,,2,
72462991,52.65483,-1.13632,,,1
724af089,53.72628,-1.85652,2,,
7252cda8,51.52977,-0.20178,1,,
72592872,50.76214,0.28283,,,2
725d339f,51.52004,-0.13115,1,1,
725fecfc,51.51231,-0.12960,1,1,
7263b99c,51.50552,-0.22533,1,,
726fc755,51.47948,-0.25933,1,1,
7273faa6,51.11769,-0.16205,,2,
7274f01a,54.46605,-6.08408,,2,
72750ee5,51.49920,-0.26433,1,1,
7276c59e,54.84019,-1.33238,,1,
72783ce9,52.39892,-1.52269,1,,
727c0810,51.50777,-0.59533,,2,
727ff17e,51.45378,-0.13700,,1,
728593d6,51.65664,-2.43119,,,2
7287b90e,52.21308,-2.19800,,1,2
728922a0,52.79130,1.25347,,2,
728af2fb,54.97290,-1.57120,,1,
728b013d,51.75395,-1.26770,,1,2
728fb51c,52.60088,0.37675,,2,
7290efd1,53.45014,-2.73840,,1,2
72931826,51.57560,-0.01927,1,,
7297cd43,51.56536,0.01167,1,,
729ae542,52.14356,-0.45866,,1,
729d75bf,51.54778,-0.48144,1,2,
729de343,53.48582,-2.19240,,1,
72a36e81,51.48017,-0.20514,1,,
72a8221d,51.46957,-0.13695,1,,
72a95533,52.59974,-1.08285,,2,
72ac1335,51.46302,-0.15463,1,,
72b1ab10,51.57237,-0.00513,1,1,
72b38622,54.34048,-6.65116,,2,
72b6cd68,53.43126,-2.35448,1,1,
72b7ae19,53.23146,-0.54318,,2,
72bc02da,51.64122,-0.73901,,1,
72c26dad,51.51470,-0.19828,1,,
72c2f0fc,51.48038,-0.45105,,1,
72c32002,54.45685,-3.02029,,1,
72c4a0d8,55.85945,-4.23828,,2,
72c7204b,50.72783,-3.52546,,2,
72c8d523,50.37308,-4.13591,,2,
72caa9d3,51.40528,0.00140,1,1,
72cd11da,54.57079,-1.31355,,2,
72d35fff,51.48505,-0.16594,1,1,
72d7d8a7,52.40721,-1.52899,1,,
72d9bb4c,51.39450,-0.30385,2,,
72e43e24,52.63247,-1.96790,,1,2
72e754f6,55.02817,-1.42994,1,,
72e7e3fd,54.90811,-1.38408,,1,
