MSOA11CD,Representative Charging Devices
S02002205,1.112
S02002206,11.295
S02002207,18.149
S02002208,11.314
S02002209,10.606
S02002210,23.585
S02002211,3.607
S02002212,4.413
S02002213,11.397
S02002214,24.463
S02002215,11.665
S02002216,14.547
S02002217,5.770
S02002218,22.157
S02002219,35.521
S02002220,45.005
S02002221,31.868
S02002222,26.312
S02002223,27.705
S02002224,29.054
S02002225,11.709
S02002226,18.860
S02002227,28.279
S02002228,23.619
S02002229,20.474
S02002230,54.905
S02002231,16.440
S02002232,9.319
S02002233,7.003
S02002234,8.624
S02002235,11.278
S02002236,5.736
S02002237,6.487
S02002238,7.558
S02002239,29.223
S02002240,14.829
S02002241,17.545
S02002242,21.241
S02002243,21.930
S02002244,15.470
S02002245,16.630
S02002246,7.871
S02002247,17.419
S02002248,5.880
S02002249,18.255
S02002250,14.140
S02002251,23.141
S02002252,13.761
S02002253,25.132
S02002254,8.902
S02002255,18.270
S02002256,45.084
S02002257,7.959
S02002258,8.035
S02002259,6.468
S02002260,16.518
S02002261,7.024
S02002262,7.076
S02002263,10.906
S02002264,6.146
S02002265,10.795
S02002266,11.055
S02002267,8.858
S02002268,8.107
S02002269,7.444
S02002270,6.044
S02002271,12.750
S02002272,7.002
S02002273,9.660
S02002274,15.791
S02002275,7.244
S02002276,4.988
S02002277,2.225
S02002278,4.863
S02002279,9.153
S02002280,8.182
S02002281,8.943
S02002282,20.955
S02002283,10.522
S02002284,14.286
S02002285,10.363
S02002286,20.346
S02002287,1.427
S02002288,1.189
S02002289,15.591
S02002290,21.668
S02002291,41.772
S02002292,50.481
S02002293,34.352
S02002294,14.246
S02002295,14.942
S02002296,9.474
S02002297,12.956
S02002298,4.852
S02002299,8.211
S02002300,3.199
S02002301,17.398
S02002302,13.640
S02002303,8.702
S02002304,11.672
S02002305,14.613
S02002306,11.299
S02002307,12.564
S02002308,7.766
S02002309,14.646
S02002310,4.589
S02002311,9.869
S02002312,7.885
S02002313,16.239
S02002314,6.480
S02002315,6.510
S02002316,1.333
S02002317,3.863
S02002318,3.078
S02002319,2.000
S02002320,10.581
S02002321,15.000
S02002322,2.471
S02002323,0.520
S02002324,0.910
S02002325,1.691
S02002326,2.471
S02002327,3.598
S02002328,3.338
S02002329,13.899
S02002330,1.806
S02002331,3.903
S02002332,7.813
S02002333,13.581
S02002334,9.901
S02002335,17.207
S02002336,8.854
S02002337,13.699
S02002338,9.606
S02002339,53.282
S02002340,3.444
S02002341,1.015
S02002342,1.577
S02002343,2.375
S02002344,2.908
S02002345,4.651
S02002346,10.848
S02002347,7.941
S02002348,7.288
S02002349,10.538
S02002350,25.143
S02002351,23.059
S02002352,16.945
S02002353,46.519
S02002354,13.893
S02002355,29.840
S02002356,13.865
S02002357,9.775
S02002358,9.605
S02002359,7.174
S02002360,6.254
S02002361,8.462
S02002362,8.645
S02002363,9.933
S02002364,7.609
S02002365,5.749
S02002366,24.230
S02002367,14.031
S02002368,12.935
S02002369,7.862
S02002370,8.877
S02002371,6.714
S02002372,5.122
S02002373,19.980
S02002374,9.539
S02002375,6.210
S02002376,10.669
S02002377,30.666
S02002378,20.217
S02002379,22.017
S02002380,15.431
S02002381,4.439
S02002382,4.869
S02002383,5.656
S02002384,27.781
S02002385,6.444
S02002386,2.721
S02002387,4.224
S02002388,10.135
S02002389,6.389
S02002390,6.158
S02002391,20.657
S02002392,15.632
S02002393,7.704
S02002394,10.384
S02002395,11.508
S02002396,8.449
S02002397,5.943
S02002398,19.149
S02002399,17.462
S02002400,9.093
S02002401,38.748
S02002402,16.612
S02002403,16.972
S02002404,14.404
S02002405,9.156
S02002406,14.739
S02002407,8.631
S02002408,17.102
S02002409,10.279
S02002410,3.763
S02002411,2.731
S02002412,3.278
S02002413,5.408
S02002414,6.436
S02002415,5.301
S02002416,27.623
S02002417,4.761
S02002418,7.767
S02002419,8.769
S02002420,7.433
S02002421,26.395
S02002422,8.936
S02002423,18.729
S02002424,6.765
S02002425,17.848
S02002426,12.745
S02002427,9.088
S02002428,7.544
S02002429,9.734
S02002430,9.856
S02002431,5.232
S02002432,10.221
S02002433,10.951
S02002434,13.141
S02002435,20.198
S02002436,54.769
S02002437,35.497
S02002438,14.363
S02002439,6.753
S02002440,12.770
S02002441,3.792
S02002442,4.778
S02002443,6.826
S02002444,5.916
S02002445,8.570
S02002446,7.584
S02002447,18.042
S02002448,40.238
S02002449,14.326
S02002450,12.216
S02002451,10.963
S02002452,14.776
S02002453,35.430
S02002454,14.212
S02002455,41.733
S02002456,39.502
S02002457,29.465
S02002458,14.000
S02002459,6.531
S02002460,2.486
S02002461,9.125
S02002462,2.421
S02002463,2.034
S02002464,2.051
S02002465,2.152
S02002466,2.073
S02002467,2.725
S02002468,8.375
S02002469,8.152
S02002470,6.128
S02002471,16.773
S02002472,7.649
S02002473,9.243
S02002474,6.548
S02002475,13.392
S02002476,11.602
S02002477,8.648
S02002478,8.154
S02002479,10.243
S02002480,9.088
S02002481,15.182
S02002482,11.797
S02002483,11.466
S02002484,22.459
S02002485,25.919
S02002486,17.575
S02002487,15.428
S02002488,55.550
S02002489,9.929
S02002490,6.974
S02002491,9.102
S02002492,9.218
S02002493,7.210
S02002494,10.834
S02002495,3.818
S02002496,9.578
S02002497,9.619
S02002498,10.926
S02002499,8.361
S02002500,17.410
S02002501,11.133
S02002502,32.378
S02002503,12.909
S02002504,32.981
S02002505,14.093
S02002506,14.513
S02002507,27.659
S02002508,39.985
S02002509,13.209
S02002510,23.946
S02002511,13.932
S02002512,16.022
S02002513,9.404
S02002514,16.642
W02000001,1.588
W02000002,0.000
W02000003,13.738
W02000004,14.218
W02000005,22.123
W02000006,0.997
W02000007,7.460
W02000008,20.978
W02000009,17.868
W02000010,10.884
W02000011,14.201
W02000012,10.443
W02000013,15.879
W02000014,11.336
W02000015,13.236
W02000016,11.957
W02000017,16.146
W02000018,0.000
W02000019,1.475
W02000020,6.280
W02000021,9.969
W02000022,0.000
W02000023,8.225
W02000024,0.343
W02000025,0.000
W02000026,0.000
W02000027,13.722
W02000028,14.812
W02000029,9.282
W02000030,11.894
W02000031,10.831
W02000032,15.714
W02000033,26.990
W02000034,13.756
W02000035,17.392
W02000036,20.923
W02000037,16.915
W02000038,12.064
W02000039,0.040
W02000040,19.670
W02000041,3.586
W02000042,9.282
W02000043,12.475
W02000044,7.416
W02000045,14.500
W02000047,16.519
W02000049,11.884
W02000050,8.658
W02000051,16.652
W02000052,12.187
W02000053,11.260
W02000054,16.444
W02000055,16.875
W02000056,15.430
W02000057,14.584
W02000058,11.768
W02000059,11.949
W02000060,21.667
W02000061,18.354
W02000062,6.907
W02000063,25.489
W02000064,12.270
W02000065,13.496
W02000066,27.237
W02000067,15.684
W02000068,27.594
W02000069,18.424
W02000070,26.988
W02000071,14.984
W02000072,43.312
W02000073,54.397
W02000074,23.702
W02000075,25.613
W02000076,24.066
W02000077,16.936
W02000080,11.568
W02000081,7.617
W02000082,11.416
W02000083,11.485
W02000084,7.460
W02000085,39.200
W02000086,11.613
W02000087,7.178
W02000088,14.897
W02000089,10.261
W02000090,7.179
W02000091,9.500
W02000092,11.410
W02000093,13.730
W02000094,14.902
W02000095,17.804
W02000096,10.640
W02000097,28.506
W02000098,12.420
W02000099,15.831
W02000100,2.073
W02000101,12.983
W02000102,13.755
W02000103,13.511
W02000104,14.851
W02000105,4.139
W02000106,16.519
W02000107,15.958
W02000108,4.193
W02000109,7.796
W02000110,0.660
W02000111,23.618
W02000113,21.704
W02000114,20.349
W02000116,1.165
W02000117,8.382
W02000118,4.534
W02000120,4.697
W02000122,5.959
W02000123,7.506
W02000124,10.096
W02000125,8.019
W02000126,4.647
W02000127,2.573
W02000128,18.262
W02000129,14.916
W02000130,0.000
W02000131,2.142
W02000132,18.895
W02000133,16.961
W02000134,8.062
W02000135,6.267
W02000136,4.096
W02000137,5.200
W02000138,0.440
W02000139,6.053
W02000140,6.945
W02000141,9.369
W02000142,2.113
W02000143,8.656
W02000144,9.115
W02000145,16.531
W02000146,18.445
W02000147,10.375
W02000148,7.162
W02000149,23.145
W02000151,14.058
W02000152,14.403
W02000153,20.923
W02000154,19.099
W02000156,20.020
W02000157,16.834
W02000158,15.841
W02000159,12.177
W02000160,16.607
W02000161,9.169
W02000162,14.757
W02000163,6.099
W02000164,20.666
W02000165,6.373
W02000166,18.414
W02000167,9.623
W02000168,23.476
W02000169,14.732
W02000170,10.065
W02000171,32.893
W02000172,33.043
W02000173,14.045
W02000174,28.073
W02000175,11.817
W02000176,8.969
W02000177,25.877
W02000178,6.073
W02000179,10.072
W02000180,7.018
W02000181,32.415
W02000182,5.709
W02000183,5.473
W02000184,9.402
W02000185,15.052
W02000186,3.230
W02000187,14.346
W02000188,2.418
W02000189,23.860
W02000190,11.275
W02000191,20.426
W02000192,9.881
W02000193,8.206
W02000194,19.069
W02000195,22.261
W02000196,24.692
W02000197,32.708
W02000198,62.076
W02000200,15.417
W02000201,5.015
W02000202,38.499
W02000203,9.359
W02000204,14.401
W02000205,17.473
W02000206,16.410
W02000207,3.382
W02000208,25.032
W02000209,7.693
W02000210,4.592
W02000211,6.665
W02000212,9.605
W02000213,6.772
W02000214,9.568
W02000215,11.374
W02000216,17.656
W02000217,8.726
W02000218,3.338
W02000219,4.682
W02000220,17.321
W02000221,17.087
W02000222,3.061
W02000223,13.516
W02000224,13.814
W02000225,12.858
W02000226,29.635
W02000227,9.526
W02000228,25.829
W02000229,10.946
W02000230,13.844
W02000231,72.663
W02000232,24.452
W02000233,8.922
W02000234,18.191
W02000235,43.161
W02000236,23.242
W02000237,46.311
W02000238,53.974
W02000239,28.746
W02000240,23.801
W02000241,70.714
W02000242,24.557
W02000243,17.546
W02000244,30.595
W02000245,8.099
W02000246,11.552
W02000247,32.267
W02000248,13.023
W02000249,20.875
W02000250,27.723
W02000251,38.360
W02000252,10.367
W02000253,7.692
W02000254,9.032
W02000255,7.171
W02000256,11.596
W02000257,5.556
W02000258,0.000
W02000259,3.243
W02000260,0.000
W02000261,0.000
W02000262,0.000
W02000263,4.168
W02000264,0.000
W02000265,1.933
W02000266,3.125
W02000267,5.807
W02000268,12.800
W02000269,4.176
W02000270,3.293
W02000271,8.810
W02000272,12.193
W02000273,4.425
W02000274,10.249
W02000275,6.955
W02000276,25.045
W02000277,24.380
W02000278,30.878
W02000279,23.834
W02000280,27.037
W02000281,47.912
W02000282,37.531
W02000284,8.042
W02000285,6.692
W02000286,11.465
W02000287,6.730
W02000288,7.888
W02000289,10.882
W02000290,6.355
W02000291,2.192
W02000292,3.964
W02000293,4.324
W02000294,10.850
W02000295,11.813
W02000296,10.623
W02000297,9.457
W02000298,16.247
W02000299,7.938
W02000300,12.498
W02000301,13.999
W02000302,13.972
W02000303,8.415
W02000304,5.756
W02000305,4.822
W02000306,5.497
W02000307,11.593
W02000308,15.253
W02000309,15.341
W02000310,15.902
W02000311,19.437
W02000312,30.855
W02000313,23.202
W02000314,5.727
W02000315,4.514
W02000316,4.812
W02000317,5.541
W02000318,5.507
W02000319,6.403
W02000320,7.892
W02000321,4.786
W02000322,3.642
W02000323,5.398
W02000324,6.957
W02000325,4.562
W02000326,11.215
W02000327,3.500
W02000328,6.002
W02000329,20.430
W02000330,18.913
W02000331,9.047
W02000332,28.690
W02000333,13.966
W02000334,8.179
W02000335,23.024
W02000336,53.013
W02000337,18.511
W02000338,27.091
W02000339,64.273
W02000340,45.709
W02000341,35.922
W02000342,51.436
W02000343,59.821
W02000344,36.063
W02000345,35.444
W02000346,25.556
W02000347,46.240
W02000348,8.287
W02000349,8.843
W02000350,33.754
W02000351,4.593
W02000352,36.127
W02000353,6.326
W02000354,5.623
W02000355,39.843
W02000356,4.749
W02000357,6.890
W02000358,8.692
W02000359,9.630
W02000360,16.575
W02000361,31.246
W02000362,28.737
W02000363,6.879
W02000364,13.695
W02000365,14.183
W02000366,43.953
W02000367,23.145
W02000368,15.317
W02000369,30.808
W02000370,20.171
W02000371,97.431
W02000372,50.638
W02000373,21.786
W02000374,21.057
W02000375,17.944
W02000376,28.349
W02000377,50.058
W02000378,23.684
W02000379,8.349
W02000380,29.879
W02000381,20.808
W02000382,16.086
W02000383,22.836
W02000384,18.832
W02000385,24.174
W02000386,31.484
W02000387,17.870
W02000388,17.025
W02000389,23.520
W02000390,29.211
W02000391,19.430
W02000392,20.805
W02000393,12.254
W02000394,2.599
W02000395,32.563
W02000396,4.278
W02000397,14.105
W02000398,0.839
W02000399,2.254
W02000400,3.153
W02000401,11.706
W02000402,2.602
W02000403,1.403
W02000404,1.853
W02000405,12.254
W02000406,38.534
W02000407,11.549
W02000408,2.394
W02000409,9.521
W02000410,2.279
W02000411,11.725
W02000412,11.194
W02000414,17.688
W02000415,5.256
W02000416,20.012
W02000417,17.431
W02000418,24.504
W02000419,10.233
W02000420,36.109
W02000421,8.425
W02000422,1.642
W02000423,0.336
