msoa,estimated capacity
E02004566,1443.91
E02004567,487.39
E02004568,1262.87
E02004569,4562.07
E02004570,1766.73
E02004571,517.37
E02004572,153.12
E02004573,544.02
E02004574,2311.58
E02004575,2319.68
E02004576,752.18
E02004577,2646.63
E02004578,2488.77
E02004579,1395.37
E02004580,902.38
E02004581,1433.49
E02004582,3903.24
E02004583,2190.75
E02004584,903.30
E02004585,546.21
E02004586,1297.19
E02004587,315.43
E02004588,1239.34
E02004589,1761.27
E02004590,964.98
E02004591,2598.52
E02004592,1891.19
E02004593,1589.34
E02004594,511.14
E02004595,3644.32
E02004596,41155.13
E02004597,1290.61
E02004598,616.75
E02004599,1033.51
E02004600,2933.90
E02004601,4865.68
E02004602,442.96
E02004603,2366.76
E02004604,459.76
E02004605,780.15
E02004606,1565.12
E02004607,1704.89
E02004608,4343.33
E02004609,6597.70
E02004610,1212.47
E02004611,1096.48
E02004612,1106.12
E02004613,888.13
E02004614,236.09
E02004615,1201.23
E02004616,3146.96
E02004617,1703.31
E02004618,1876.12
E02004619,624.50
E02004620,170.92
E02004621,2870.40
E02004622,1195.28
E02004623,1256.55
E02004624,1737.74
E02004625,3917.39
E02004626,953.74
E02004627,666.57
E02004628,364.53
E02004629,2350.49
E02004630,434.54
E02004631,1150.36
E02004632,1300.63
E02004633,1063.46
E02004634,2043.93
E02004635,1441.24
E02004636,725.28
E02004637,2700.88
E02004638,293.84
E02004639,6213.78
E02004640,946.61
E02004641,300.75
E02004642,5171.27
E02004643,63.87
E02004644,89.06
E02004645,704.07
E02004646,358.65
E02004647,35.71
E02004648,67.94
E02004649,245.63
E02004650,3774.61
E02004651,3213.77
E02004652,714.47
E02004653,3031.18
E02004654,823.40
E02004655,2623.76
E02004656,3107.68
E02004657,587.26
E02004658,437.96
E02004659,538.87
E02004660,365.13
E02004661,2093.28
E02004662,3796.85
E02004663,380.54
E02004664,1036.84
E02004665,3244.83
E02004666,2093.38
E02004667,272758.66
E02004668,1832.87
E02004669,3291.90
E02004670,2219.14
E02004671,863.07
E02004672,5342.34
E02004673,2243.43
E02004674,1752.89
E02004675,813.11
E02004676,543.25
E02004677,2381.04
E02004678,659.68
E02004679,2029.22
E02004680,226.77
E02004681,5607.30
E02004682,2748.20
E02004683,1670.53
E02004684,2242.28
E02004685,3640.52
E02004686,2496.28
E02004687,1075.46
E02004688,3631.11
E02004689,259.45
E02004690,2676.80
E02004691,3338.84
E02004692,686.76
E02004693,619.28
E02004694,602.32
E02004695,1010.49
E02004696,1126.30
E02004697,3314.82
E02004698,1674.04
E02004699,2661.46
E02004700,1103.83
E02004702,139.47
E02004703,903.68
E02004704,3716.33
E02004705,1520.02
E02004706,712.99
E02004707,2720.00
E02004708,1576.80
E02004709,264.45
E02004710,299.04
E02004712,989.79
E02004713,813.99
E02004714,1257.70
E02004715,675.91
E02004716,119.43
E02004717,9608.14
E02004718,1147.18
E02004719,744.15
E02004720,3799.87
E02004721,2386.34
E02004722,2403.53
E02004723,4321.22
E02004724,2649.17
E02004725,518.45
E02004726,2872.75
E02004727,2925.17
E02004728,4621.56
E02004729,756.88
E02004730,709.62
E02004731,592.97
E02004732,1012.38
E02004733,1756.97
E02004734,2896.24
E02004735,5.00
E02004736,661.55
E02004737,1431.61
E02004738,1383.02
E02004739,3935.57
E02004740,775.76
E02004741,1521.04
E02004742,821.26
E02004743,1366.27
E02004744,1193.12
E02004745,385.86
E02004746,964.05
E02004747,2422.38
E02004748,3845.31
E02004749,1015.24
E02004750,3123.09
E02004751,355.47
E02004752,1225.78
E02004753,1960.27
E02004754,3716.44
E02004755,3365.56
E02004756,1317.83
E02004757,770.16
E02004758,1185.35
E02004759,261.36
E02004760,864.10
E02004761,1650.71
E02004764,408.25
E02004765,145.72
E02004766,1998.65
E02004767,128.76
E02004768,84.44
E02004769,1077.71
E02004770,651.92
E02004771,599.94
E02004772,1150.38
E02004774,830.18
E02004775,7151.73
E02004776,1950.21
E02004777,2475.35
E02004778,774.47
E02004779,1386.08
E02004780,969.56
E02004781,2386.54
E02004782,3517.49
E02004783,561.07
E02004784,2134.91
E02004785,6229.81
E02004786,2713.92
E02004787,1650.72
E02004788,514.86
E02004789,557.79
E02004790,1958.77
E02004791,492.92
E02004792,4472.07
E02004793,2649.21
E02004794,1484.29
E02004795,8222.13
E02004796,485.88
E02004797,762.10
E02004798,637.41
E02004799,1547.83
E02004800,1262.21
E02004801,1190.44
E02004802,589.74
E02004803,734.14
E02004804,0.00
E02004805,2661.88
E02004806,1115.62
E02004807,3392.08
E02004808,7531.28
E02004809,5273.99
E02004810,632.29
E02004811,254.63
E02004812,191.63
E02004813,384.17
E02004814,353.14
E02004815,569.01
E02004816,3179.82
E02004817,3326.70
E02004818,1467.21
E02004819,796.14
E02004820,9265.24
E02004821,1680.52
E02004822,2563.38
E02004823,1112.43
E02004824,3362.31
E02004825,3378.30
E02004826,3699.96
E02004827,482.05
E02004828,7962.13
E02004829,1560.06
E02004830,2956.79
E02004831,1753.13
E02004832,1164.99
E02004833,363.08
E02004834,10836.09
E02004835,3976.83
E02004836,303.94
E02004837,4758.15
E02004838,3300.44
E02004839,1874.14
E02004840,909.53
E02004841,7376.07
E02004842,3893.66
E02004843,79.13
E02004844,758.04
E02004845,2001.64
E02004846,1631.77
E02004847,162.46
E02004848,203.69
E02004849,95.68
E02004850,2210.31
E02004851,0.00
E02004852,696.50
E02004853,380.20
E02004854,477.44
E02004855,1593.64
E02004856,925.54
E02004857,686.81
E02004858,502.27
E02004859,1905.99
E02004860,273.90
E02004861,849.52
E02004862,181.12
E02004863,258.18
E02004864,1347.46
E02004865,547.10
E02004866,158.16
E02004867,475.43
E02004868,1103.19
E02004869,609.70
E02004870,3067.42
E02004871,170.60
E02004872,1510.25
E02004873,2798.88
E02004874,1700.45
E02004875,482.84
E02004876,1324.44
E02004877,2128.23
E02004878,1141.07
E02004879,1045.65
E02004880,1849.02
E02004881,1955.70
E02004882,1501.19
E02004883,747.95
E02004884,1535.44
E02004885,182.06
E02004886,1537.46
E02004887,1158.28
E02004888,1326.11
E02004889,864.74
E02004890,2203.06
E02004891,1363.50
E02004892,532.16
E02004893,284.36
E02004894,2425.72
E02004895,3319.30
E02004896,4112.42
E02004897,1150.53
E02004898,759.65
E02004899,6166.14
E02004900,781.15
E02004901,886.40
E02004902,933.54
E02004903,2567.81
E02004904,611.20
E02004905,2995.21
E02004906,2042.39
E02004907,537.08
E02004908,363.85
E02004909,455.20
E02004910,4678.82
E02004911,539.16
E02004912,1085.02
E02004913,2006.45
E02004914,2048.92
E02004915,618.46
E02004916,1870.67
E02004917,393.17
E02004918,1151.37
E02004919,533.51
E02004920,2025.30
E02004921,924.09
E02004922,1125.85
E02004923,1633.80
E02004924,554.72
E02004925,200.11
E02004926,2257.85
E02004927,1025.50
E02004928,181.34
E02004929,1259.05
E02004930,1981.56
E02004931,263.55
E02004932,577.88
E02004933,231.92
E02004934,1190.51
E02004935,4955.15
E02004936,383.46
E02004937,1592.62
E02004938,1945.72
E02004939,683.37
E02004940,1862.72
E02004941,1784.00
E02004942,583.17
E02004943,1498.95
E02004944,2110.52
E02004945,2971.56
E02004946,487.18
E02004947,129.91
E02004948,1069.72
E02004949,670.75
E02004950,170.15
E02004951,6617.90
E02004952,907.60
E02004953,293.08
E02004954,7107.98
E02004955,462.99
E02004956,1151.14
E02004957,2414.61
E02004958,1015.90
E02004959,1156.01
E02004960,1031.45
E02004961,1027.24
E02004962,546.91
E02004963,252.06
E02004964,2191.61
E02004965,241.30
E02004966,3769.91
E02004967,205.34
E02004968,1162.68
E02004969,454.32
E02004970,886.30
E02004971,432.39
E02004972,1775.25
E02004973,1508.10
E02004974,0.00
E02004975,1311.80
E02004976,4349.78
E02004977,1742.67
E02004978,1519.58
E02004979,68.82
E02004980,604.12
E02004981,2151.92
E02004982,729.00
E02004983,3559.75
E02004984,434.24
E02004985,3659.58
E02004986,1383.68
E02004987,1077.62
E02004988,381.16
E02004989,11432.78
E02004990,2836.32
E02004991,3634.68
E02004992,1563.23
E02004993,2938.18
E02004994,1040.45
E02004995,1398.55
E02004996,2303.74
E02004997,5895.20
E02004998,940.04
E02004999,4997.27
E02005000,6154.57
E02005001,5518.92
E02005002,899.07
E02005003,455.47
E02005004,4079.68
E02005005,11579.01
E02005006,9968.49
E02005007,543.16
E02005008,2117.60
E02005009,850.52
E02005010,825.87
E02005011,349.77
E02005012,200.72
E02005013,489.40
E02005014,1173.94
E02005015,1373.73
E02005016,237.64
E02005017,957.39
E02005018,2108.43
E02005019,1188.57
E02005020,1889.58
E02005021,8578.29
E02005022,512.84
E02005023,3881.67
E02005025,2722.45
E02005026,776.83
E02005027,146.69
E02005028,2713.53
E02005029,4099.34
E02005030,3574.71
E02005031,314.69
E02005032,329.74
E02005033,14280.06
E02005034,108.92
E02005035,1968.84
E02005036,463.03
E02005037,651.84
E02005038,898.85
E02005039,560.57
E02005040,620.25
E02005041,1030.46
E02005042,7137.93
E02005043,144.98
E02005044,1268.91
E02005045,722.83
E02005046,276.21
E02005047,0.00
E02005048,140.55
E02005049,964.89
E02005050,2325.39
E02005051,173.98
E02005052,3790.23
E02005053,2241.65
E02005054,197.94
E02005055,398.01
E02005056,3408.97
E02005057,452.38
E02005058,0.00
E02005059,100.86
E02005060,1031.79
E02005061,28.49
E02005062,580.23
E02005063,840.88
E02005064,956.40
E02005065,208.25
E02005066,599.15
E02005067,248.38
E02005068,2940.47
E02005069,553.03
E02005070,591.25
E02005071,3053.19
E02005072,2356.98
E02005073,1889.94
E02005074,66.58
E02005075,1143.22
E02005076,320.40
E02005077,1838.07
E02005078,805.96
E02005079,644.10
E02005080,9.11
E02005081,999.75
E02005082,1402.59
E02005083,233.62
E02005084,1533.25
E02005085,503.15
E02005086,1960.55
E02005087,611.47
E02005088,2515.35
E02005089,1103.36
E02005090,168.40
E02005091,948.40
E02005093,2886.18
E02005094,3913.20
E02005095,1265.01
E02005096,1456.42
E02005097,1450.16
E02005098,3577.83
E02005099,2489.07
E02005100,514.72
E02005101,1503.03
E02005102,395.58
E02005103,1199.97
E02005104,667.52
E02005105,22.41
E02005106,1652.56
E02005107,2511.31
E02005109,2745.49
E02005110,660.20
E02005111,1083.08
E02005112,814.59
E02005113,1234.73
E02005114,2427.55
E02005115,1056.83
E02005116,7459.77
E02005117,386.95
E02005118,213.99
E02005119,2422.61
E02005120,1930.80
E02005121,1446.17
E02005122,814.59
E02005123,1731.73
E02005124,2972.89
E02005125,0.00
E02005126,583.80
E02005127,1022.39
E02005128,395.39
E02005129,1525.61
E02005130,435.17
E02005131,1090.88
E02005132,1338.52
E02005133,1118.11
E02005134,1776.20
E02005135,972.59
E02005136,549.89
E02005137,172.03
E02005138,78.94
E02005139,437.65
E02005140,235.55
E02005141,551.40
E02005142,5422.56
E02005143,246.30
E02005144,258.38
E02005145,1682.57
E02005146,192.72
E02005147,1171.42
E02005148,142.88
E02005149,2132.76
E02005150,764.48
E02005151,2568.55
E02005153,3927.39
E02005154,1187.83
E02005155,2095.11
E02005156,825.18
E02005157,152.36
E02005158,973.35
E02005159,0.00
E02005160,3734.59
E02005161,964.03
E02005162,11917.20
E02005163,587.07
E02005164,3622.03
E02005165,2075.45
E02005166,52.00
E02005167,298.33
E02005168,371.53
E02005169,1722.73
E02005170,724.37
E02005171,1170.00
E02005172,1978.95
E02005173,181.72
E02005174,2260.21
E02005175,1217.38
E02005176,324.93
E02005177,890.39
E02005178,3503.25
E02005179,349.80
E02005180,204.77
E02005181,167.20
E02005182,1875.60
E02005183,960.19
E02005184,232.12
E02005185,2186.56
E02005186,1220.12
E02005189,671.17
E02005190,1073.84
E02005191,1064.28
E02005192,391.19
E02005193,94.27
E02005194,2722.34
E02005195,2136.59
E02005196,971.66
E02005197,594.15
E02005198,2878.37
E02005199,2836.80
E02005200,580.26
E02005201,474.78
E02005202,2380.15
E02005203,1358.55
E02005204,1310.71
E02005205,114.41
E02005206,1903.06
E02005207,405.88
E02005208,1210.53
E02005209,3567.76
E02005210,1206.11
E02005211,1186.91
E02005212,1946.67
E02005213,387.31
E02005214,1311.00
E02005215,577.50
E02005216,754.70
E02005217,2078.43
E02005218,298.13
E02005219,1000.83
E02005220,291.95
E02005221,2455.55
E02005222,2152.98
E02005223,807.79
E02005224,489.36
E02005225,2864.88
E02005226,3859.54
E02005228,277.01
E02005229,258.49
E02005230,2749.58
E02005231,547.88
E02005233,2663.24
E02005234,5296.24
E02005235,809.31
E02005236,2960.70
E02005237,2348.69
E02005238,556.06
E02005239,4974.71
E02005240,1385.27
E02005241,455.11
E02005242,1204.06
E02005243,1019.41
E02005244,875.37
E02005245,554.32
E02005246,2088.15
E02005247,773.54
E02005248,878.67
E02005249,218.37
E02005250,1176.79
E02005251,171.17
E02005252,339.06
E02005253,574.43
E02005254,428.41
E02005255,1202.48
E02005256,2120.90
E02005257,122.95
E02005258,1386.51
E02005259,2602.64
E02005260,35.08
E02005261,984.45
E02005262,6339.70
E02005263,1063.47
E02005264,2379.63
E02005265,443.25
E02005266,1228.95
E02005267,772.96
E02005268,392.71
E02005269,6041.10
E02005270,1745.76
E02005271,1544.91
E02005272,1219.66
E02005273,1162.52
E02005274,1345.28
E02005275,170.76
E02005276,2536.30
E02005277,3760.84
E02005278,247.78
E02005279,1814.13
E02005280,118.76
E02005281,3126.11
E02005284,590.28
E02005285,1109.33
E02005286,687.88
E02005287,80.54
E02005288,3064.16
E02005289,310.97
E02005290,3365.26
E02005291,127.82
E02005292,111.92
E02005293,1384.53
E02005294,1023.80
E02005295,356.82
E02005296,161.61
E02005297,195.79
E02005298,1399.05
E02005299,1690.56
E02005300,146.79
E02005301,2446.62
E02005302,1719.16
E02005303,303.94
E02005304,1178.44
E02005305,663.68
E02005306,1196.91
E02005307,1186.04
E02005308,805.77
E02005309,365.66
E02005310,2882.26
E02005311,3100.83
E02005312,417.88
E02005313,890.01
E02005314,487.10
E02005315,257.20
E02005316,372.45
E02005317,0.00
E02005318,721.34
E02005319,1152.92
E02005320,261.00
E02005321,244.99
E02005322,1118.08
E02005323,1885.24
E02005324,4080.45
E02005325,1419.30
E02005326,1074.88
E02005327,229.07
E02005328,914.96
E02005329,985.15
E02005330,676.19
E02005331,1263.89
E02005332,452.08
E02005334,1326.19
E02005335,828.08
E02005336,917.26
E02005337,1608.30
E02005338,13023.79
E02005339,3238.69
E02005340,1008.15
E02005341,1322.98
E02005342,255.80
E02005343,482.90
E02005344,982.10
E02005345,1027.66
E02005346,7359.99
E02005347,4052.04
E02005348,787.40
E02005349,930.95
E02005350,1230.18
E02005351,3329.60
E02005352,1746.60
E02005353,2786.54
E02005354,3729.40
E02005355,275.01
E02005356,2279.75
E02005357,722.98
E02005358,841.41
E02005359,966.41
E02005360,2515.16
E02005361,3237.03
E02005362,339.99
E02005363,3550.47
E02005364,54.20
E02005365,3351.35
E02005366,598.77
E02005368,154.32
E02005369,1360.35
E02005370,453.78
E02005371,1423.88
E02005372,13154.15
E02005373,252.64
E02005374,1340.09
E02005375,1867.01
E02005376,1857.05
E02005377,1569.65
E02005378,509.46
E02005379,473.57
E02005380,3591.19
E02005381,2777.00
E02005382,653.21
E02005383,822.37
E02005384,4333.18
E02005385,1301.02
E02005386,2755.29
E02005387,2399.95
E02005388,2705.14
E02005389,355.31
E02005390,2270.55
E02005391,1784.53
E02005392,1289.25
E02005393,1719.99
E02005394,3333.53
E02005395,1753.47
E02005396,2402.10
E02005397,23742.69
E02005398,6921.59
E02005399,5248.04
E02005400,595.87
E02005401,1761.11
E02005402,669.00
E02005403,81.23
E02005404,1287.75
E02005405,643.02
E02005406,3468.46
E02005407,975.01
E02005408,657.51
E02005409,1374.01
E02005412,2731.60
E02005414,2199.39
E02005415,1455.18
E02005416,550.12
E02005417,507.66
E02005418,1755.68
E02005419,4987.03
E02005420,0.00
E02005422,320.04
E02005423,351.00
E02005424,470.54
E02005425,745.35
E02005426,429.08
E02005427,1101.58
E02005428,2304.04
E02005429,958.15
E02005430,327.51
E02005431,952.27
E02005432,774.80
E02005433,6171.95
E02005434,908.01
E02005435,1065.53
E02005436,546.60
E02005437,3628.15
E02005438,2336.64
E02005439,3859.20
E02005440,717.79
E02005441,521.60
E02005442,75.42
E02005443,1197.64
E02005444,2899.39
E02005445,4068.56
E02005446,2270.34
E02005447,3641.85
E02005448,282.21
E02005449,5295.63
E02005450,890.30
E02005451,493.66
E02005452,1568.72
E02005453,793.61
E02005455,3541.08
E02005456,3061.94
E02005457,614.78
E02005458,733.31
E02005459,636.96
E02005460,4335.89
E02005461,884.97
E02005462,2866.40
E02005463,265.77
E02005464,1052.79
E02005465,481.45
E02005466,575.52
E02005467,485.60
E02005468,1369.03
E02005469,1047.94
E02005470,2433.52
E02005471,1922.75
E02005472,1713.94
E02005473,37.59
E02005474,46.83
E02005475,202.10
E02005476,3374.68
E02005477,3347.40
E02005478,924.46
E02005479,2276.83
E02005480,1020.29
E02005481,2756.56
E02005482,2243.60
E02005483,54.39
E02005484,2006.40
E02005485,1239.52
E02005486,1634.98
E02005487,398.86
E02005488,574.39
E02005489,303.74
E02005490,733.58
E02005491,2212.29
E02005492,1218.90
E02005493,501.93
E02005494,692.15
E02005495,2484.26
E02005496,3382.07
E02005497,633.54
E02005498,112.39
E02005499,937.59
E02005500,2546.65
E02005501,1144.13
E02005502,762.06
E02005503,661.72
E02005504,606.03
E02005505,889.35
E02005506,320.27
E02005507,4100.07
E02005508,514.75
E02005509,1961.14
E02005510,465.69
E02005511,1071.60
E02005512,1686.11
E02005513,2443.96
E02005514,2502.53
E02005515,4037.58
E02005516,1306.95
E02005517,2166.96
E02005518,2863.42
E02005519,3423.15
E02005520,1669.15
E02005521,2501.34
E02005522,573.12
E02005523,979.97
E02005524,436.52
E02005525,1267.68
E02005526,406.92
E02005527,829.82
E02005528,398.02
E02005529,769.68
E02005530,1716.08
E02005531,912.22
E02005532,2554.36
E02005533,1466.33
E02005534,41.07
E02005535,1971.18
E02005536,2746.79
E02005537,1006.67
E02005538,1152.27
E02005539,1405.02
E02005540,1116.67
E02005541,664.76
E02005542,4284.97
E02005543,2331.40
E02005544,3870.77
E02005545,607.84
E02005546,372.79
E02005547,1917.16
E02005548,1174.77
E02005549,556.20
E02005550,1233.02
E02005551,4956.02
E02005552,3018.90
E02005553,1752.33
E02005554,1839.51
E02005555,688.58
E02005556,168.21
E02005557,1389.91
E02005558,935.82
E02005559,1494.83
E02005560,1799.66
E02005561,9191.05
E02005562,533.31
E02005563,1290.45
E02005564,2541.24
E02005565,811.17
E02005566,1186.89
E02005567,1393.05
E02005568,1075.97
E02005569,1177.87
E02005570,1190.67
E02005571,3958.74
E02005572,2909.58
E02005573,1769.92
E02005574,1652.76
E02005575,1092.07
E02005576,1145.62
E02005577,1648.47
E02005578,617.36
E02005579,4380.95
E02005580,1503.17
E02005581,689.05
E02005582,1811.12
E02005583,2824.82
E02005584,5026.16
E02005585,616.14
E02005586,60.05
E02005587,171.90
E02005588,975.43
E02005589,1699.81
E02005590,6500.11
E02005592,159.96
E02005593,1769.41
E02005594,1686.77
E02005595,811.46
E02005596,2795.97
E02005597,2636.67
E02005598,11516.75
E02005599,1915.09
E02005600,667.01
E02005601,384.91
E02005602,4358.82
E02005603,2417.82
E02005604,1183.76
E02005605,1335.82
E02005606,568.59
E02005607,855.82
E02005608,1293.09
E02005609,802.83
E02005610,2077.81
E02005611,6075.62
E02005612,705.46
E02005613,441.23
E02005614,10722.54
E02005615,7.34
E02005616,1785.10
E02005617,108.27
E02005619,684.83
E02005620,2238.47
E02005621,3116.25
E02005622,1848.62
E02005623,1808.99
E02005624,1615.03
E02005625,3417.16
E02005626,3094.21
E02005627,713.66
E02005628,926.94
E02005629,837.25
E02005630,1969.43
E02005631,2041.30
E02005632,4725.06
E02005633,2340.20
E02005634,1517.45
E02005635,270.64
E02005636,3698.49
E02005637,944.93
E02005638,407.39
E02005639,1340.42
E02005640,1072.84
E02005641,1200.04
E02005642,798.11
E02005643,839.52
E02005644,2562.12
E02005645,6134.74
E02005646,525.48
E02005647,3107.48
E02005648,124.79
E02005649,1734.71
E02005650,544.02
E02005651,3578.40
E02005652,414.32
E02005653,14.04
E02005654,0.00
E02005655,319.90
E02005656,0.00
E02005657,435.75
E02005658,150.24
E02005659,0.00
E02005660,1129.37
E02005661,0.00
E02005662,157.67
E02005663,88.99
E02005664,744.26
E02005665,188.27
E02005666,306.09
E02005667,272.24
E02005668,106.80
E02005669,0.00
E02005670,4374.71
E02005671,56.63
E02005672,638.01
E02005673,6328.38
E02005674,3293.80
E02005675,274.95
E02005676,45.55
E02005677,4045.03
E02005678,2003.97
E02005679,2065.52
E02005680,910.87
E02005681,2542.53
E02005682,556.95
E02005683,965.25
E02005684,3032.96
E02005685,3143.42
E02005686,1331.53
E02005687,4625.48
E02005688,1726.14
E02005689,659.47
E02005690,770.13
E02005691,1700.24
E02005692,0.00
E02005693,74.76
E02005694,24.89
E02005695,965.22
E02005696,49.57
E02005697,1916.57
E02005698,444.76
E02005699,2187.28
E02005700,1732.92
E02005701,311.04
E02005702,4176.29
E02005703,3928.02
E02005704,2566.32
E02005705,2071.41
E02005706,3184.33
E02005707,3624.60
E02005708,4069.68
E02005709,1030.08
E02005710,1814.57
E02005711,637.30
E02005712,1261.44
E02005713,724.68
E02005714,84.35
E02005715,5217.06
E02005716,1364.58
E02005717,1006.80
E02005718,1194.28
E02005719,2079.41
E02005720,1942.32
E02005721,1084.89
E02005722,5213.74
E02005723,2093.55
E02005724,1260.65
E02005725,7358.42
E02005726,524.98
E02005727,34718.98
E02005728,1841.66
E02005729,921.21
E02005730,4470.01
E02005731,1351.60
E02005732,8615.23
E02005733,3105.51
E02005734,1935.89
E02005735,1817.32
E02005736,2404.12
E02005737,934.10
E02005738,1035.14
E02005739,436.49
E02005740,1077.04
E02005741,1297.17
E02005742,1896.32
E02005743,3357.08
E02005744,2395.30
E02005745,4904.00
E02005746,1655.54
E02005747,2568.30
E02005748,1394.45
E02005749,889.41
E02005750,1584.08
E02005751,1603.53
E02005752,880.62
E02005753,30803.72
E02005754,1697.89
E02005755,1332.15
E02005756,2442.59
E02005757,1704.91
E02005758,1792.12
E02005759,1429.02
E02005760,1042.15
E02005761,3874.01
E02005762,794.61
E02005763,1868.78
E02005764,2323.76
E02005765,1162.33
E02005766,1517.54
E02005767,1288.04
E02005768,2152.45
E02005769,950.93
E02005770,158.13
E02005771,966.79
E02005772,2068.63
E02005773,850.09
E02005774,276.27
E02005775,2794.36
E02005776,2814.79
E02005777,4329.14
E02005778,4410.97
E02005779,2044.26
E02005780,2883.75
E02005781,1560.96
E02005782,1354.66
E02005783,1585.74
E02005784,905.16
E02005785,3346.48
E02005786,2765.74
E02005787,3752.00
E02005788,1613.91
E02005789,3038.46
E02005790,1967.38
E02005791,6944.97
E02005794,4781.67
E02005795,1327.50
E02005796,2830.07
E02005797,2441.81
E02005798,1800.30
E02005799,505.89
E02005800,2375.38
E02005801,295.00
E02005802,680.58
E02005803,2144.72
E02005804,1556.48
E02005805,2765.32
E02005806,454.28
E02005807,1919.51
E02005808,4842.21
E02005809,1223.15
E02005810,1069.39
E02005811,827.78
E02005812,3109.41
E02005813,3854.21
E02005814,427.71
E02005815,579.89
E02005816,1990.37
E02005817,1095.68
E02005818,2164.30
E02005819,623.28
E02005820,276.98
E02005821,868.43
E02005822,3999.43
E02005823,2140.11
E02005824,546.56
E02005825,1533.39
E02005826,1419.29
E02005827,1981.52
E02005828,3601.70
E02005829,406.18
E02005830,375.26
E02005831,1730.84
E02005832,1886.34
E02005833,667.23
E02005834,2674.81
E02005835,1322.26
E02005836,704.42
E02005837,1222.68
E02005838,231.49
E02005839,1152.97
E02005840,928.06
E02005842,1507.60
E02005843,3064.19
E02005844,1560.34
E02005846,971.91
E02005847,2442.50
E02005848,4014.64
E02005849,3393.62
E02005850,1452.30
E02005851,1797.69
E02005852,3416.23
E02005853,1309.55
E02005856,1133.02
E02005857,783.23
E02005858,441.91
E02005859,1479.17
E02005860,3052.71
E02005861,1754.28
E02005862,1394.70
E02005863,1859.32
E02005864,4161.94
E02005865,2228.02
E02005866,935.96
E02005868,269.58
E02005869,957.68
E02005870,2152.38
E02005871,488.70
E02005872,1302.61
E02005873,976.56
E02005874,961.94
E02005875,1049.69
E02005876,901.42
E02005877,1026.17
E02005878,774.06
E02005879,3221.82
E02005880,424.79
E02005881,512.34
E02005882,855.29
E02005883,1888.57
E02005884,1485.72
E02005885,2242.42
E02005886,1500.12
E02005887,5835.93
E02005888,1097.65
E02005889,1906.11
E02005890,135.92
E02005891,1993.42
E02005892,3780.88
E02005893,2052.71
E02005894,4912.66
E02005895,972.49
E02005896,2142.07
E02005897,3448.77
E02005898,914.23
E02005899,4538.72
E02005900,2121.21
E02005901,580.25
E02005902,403.36
E02005903,531.94
E02005904,4590.56
E02005905,1424.26
E02005906,3042.05
E02005907,1331.99
E02005908,709.67
E02005909,627.69
E02005910,2441.72
E02005911,3654.50
E02005912,4692.79
E02005913,1682.69
E02005914,1082.17
E02005915,1060.11
E02005916,2669.36
E02005917,1532.80
E02005918,443.27
E02005919,6643.28
E02005920,1189.37
E02005921,526.50
E02005922,253.26
E02005923,2595.37
E02005924,8112.96
E02005925,286.24
E02005926,966.95
E02005927,1374.25
E02005928,1313.40
E02005929,1021.27
E02005930,1789.83
E02005931,1852.71
E02005932,395.96
E02005933,1913.97
E02005934,732.46
E02005935,4072.87
E02005936,3578.39
E02005937,736.67
E02005938,277.57
E02005939,3963.28
E02005940,2662.63
E02005941,417.03
E02005942,1661.75
E02005943,1644.48
E02005944,404.82
E02005945,4202.34
E02005946,807.65
E02005947,2772.98
E02005948,3866.33
E02005949,2228.78
E02005950,816.25
E02005951,1672.90
E02005952,5442.61
E02005953,566.84
E02005954,2037.50
E02005955,3860.74
E02005956,2413.01
E02005957,858.54
E02005958,1004.42
E02005959,2922.38
E02005960,588.69
E02005961,2622.43
E02005962,666.14
E02005963,3604.25
E02005964,157.73
E02005965,1221.08
E02005966,3203.85
E02005967,2704.91
E02005968,2129.68
E02005969,1452.09
E02005970,1253.60
E02005971,851.70
E02005972,1204.70
E02005973,1212.71
E02005974,1497.16
E02005975,1201.13
E02005976,1099.63
E02005977,797.40
E02005978,963.24
E02005979,2183.59
E02005980,2398.94
E02005981,326.13
E02005982,650.63
E02005983,3375.21
E02005984,2320.04
E02005985,1483.49
E02005986,954.51
E02005987,5149.87
E02005988,1591.75
E02005991,1128.04
E02005992,13877.23
E02005993,968.22
E02005994,2207.37
E02005995,346.91
E02005996,1555.06
E02005997,537.11
E02005998,826.53
E02005999,1616.62
E02006000,626.18
E02006001,868.69
E02006002,5585.96
E02006003,2479.13
E02006004,3306.95
E02006005,721.13
E02006006,2288.75
E02006007,959.84
E02006008,1772.16
E02006009,2048.69
E02006010,1027.90
E02006011,665.18
E02006012,2570.06
E02006013,1867.16
E02006014,785.57
E02006015,3165.73
E02006016,1729.54
E02006017,1517.47
E02006018,2242.33
E02006019,1386.54
E02006020,391.74
E02006021,1588.35
E02006022,1277.07
E02006023,2317.25
E02006024,2438.48
E02006025,2967.22
E02006026,1232.11
E02006027,1720.00
E02006028,1793.01
E02006029,2306.17
E02006030,3938.70
E02006031,636.44
E02006032,817.60
E02006033,4547.90
E02006034,4610.57
E02006035,2861.06
E02006036,3063.49
E02006037,3454.97
E02006038,2770.11
E02006039,858.83
E02006040,3158.18
E02006041,4205.59
E02006042,1065.71
E02006043,5017.30
E02006044,568.69
E02006045,2900.44
E02006046,762.49
E02006047,2932.68
E02006048,673.07
E02006049,754.04
E02006050,1261.58
E02006051,629.41
E02006052,2221.65
E02006053,1485.97
E02006054,2339.26
E02006055,1949.50
E02006056,9364.84
