msoa11cd,Representative ULEVs
S02002104,67.0
S02002105,44.0
S02002106,44.0
S02002107,44.0
S02002108,111.0
S02002109,44.0
S02002110,188.0
S02002111,117.0
S02002112,28.0
S02002113,28.0
S02002114,28.0
S02002115,58.0
S02002116,30.0
S02002117,15.0
S02002118,15.0
S02002119,32.0
S02002120,32.0
S02002121,32.0
S02002122,32.0
S02002123,80.0
S02002124,28.0
S02002125,226.0
S02002126,44.0
S02002127,41.0
S02002128,49.0
S02002129,41.0
S02002130,100.0
S02002131,20.0
S02002132,20.0
S02002133,22.0
S02002134,322.0
S02002135,297.0
S02002136,86.0
S02002137,297.0
S02002138,211.0
S02002139,297.0
S02002140,86.0
S02002141,86.0
S02002142,297.0
S02002143,86.0
S02002144,86.0
S02002145,86.0
S02002146,337.0
S02002147,40.0
S02002148,40.0
S02002149,586.0
S02002150,297.0
S02002151,211.0
S02002152,211.0
S02002153,269.0
S02002154,211.0
S02002155,211.0
S02002156,211.0
S02002157,211.0
S02002158,211.0
S02002159,422.0
S02002160,269.0
S02002161,58.0
S02002162,58.0
S02002163,58.0
S02002164,58.0
S02002165,58.0
S02002166,211.0
S02002167,377.0
S02002168,280.0
S02002169,224.0
S02002170,97.0
S02002171,97.0
S02002172,97.0
S02002173,97.0
S02002174,97.0
S02002175,97.0
S02002176,97.0
S02002177,97.0
S02002178,97.0
S02002179,154.0
S02002180,154.0
S02002181,154.0
S02002182,154.0
S02002183,154.0
S02002184,154.0
S02002185,154.0
S02002186,251.0
S02002187,154.0
S02002188,154.0
S02002189,154.0
S02002190,323.0
S02002191,442.0
S02002192,577.0
S02002193,138.0
S02002194,606.0
S02002195,127.0
S02002196,127.0
S02002197,342.0
S02002198,215.0
S02002199,62.0
S02002200,191.0
S02002201,62.0
S02002202,215.0
S02002203,62.0
S02002204,62.0
S02002205,62.0
S02002206,215.0
S02002207,153.0
S02002208,153.0
S02002209,153.0
S02002210,306.0
S02002211,46.0
S02002212,277.0
S02002213,246.0
S02002214,341.0
S02002215,286.0
S02002216,286.0
S02002217,95.0
S02002218,246.0
S02002219,382.0
S02002220,147.0
S02002221,206.0
S02002222,170.0
S02002223,64.0
S02002224,77.0
S02002225,56.0
S02002226,77.0
S02002227,577.0
S02002228,283.0
S02002229,283.0
S02002230,527.0
S02002231,457.0
S02002232,457.0
S02002233,210.0
S02002234,210.0
S02002235,210.0
S02002236,457.0
S02002237,210.0
S02002238,457.0
S02002239,457.0
S02002240,247.0
S02002241,247.0
S02002242,457.0
S02002243,272.0
S02002244,709.0
S02002245,279.0
S02002246,31.0
S02002247,397.0
S02002248,76.0
S02002249,139.0
S02002250,307.0
S02002251,478.0
S02002252,55.0
S02002253,300.0
S02002254,28.0
S02002255,315.0
S02002256,614.0
S02002257,16.0
S02002258,75.0
S02002259,75.0
S02002260,378.0
S02002261,59.0
S02002262,282.0
S02002263,341.0
S02002264,217.0
S02002265,217.0
S02002266,118.0
S02002267,242.0
S02002268,118.0
S02002269,118.0
S02002270,118.0
S02002271,118.0
S02002272,118.0
S02002273,217.0
S02002274,341.0
S02002275,99.0
S02002276,99.0
S02002277,124.0
S02002278,294.0
S02002279,195.0
S02002280,71.0
S02002281,71.0
S02002282,9408.0
S02002283,118.0
S02002284,174.0
S02002285,47.0
S02002286,56.0
S02002287,124.0
S02002288,124.0
S02002289,41.0
S02002290,41.0
S02002291,130.0
S02002292,603.0
S02002293,275.0
S02002294,87.0
S02002295,175.0
S02002296,252.0
S02002297,71.0
S02002298,71.0
S02002299,71.0
S02002300,71.0
S02002301,147.0
S02002302,108.0
S02002303,212.0
S02002304,59.0
S02002305,95.0
S02002306,46.0
S02002307,117.0
S02002308,94.0
S02002309,75.0
S02002310,75.0
S02002311,75.0
S02002312,156.0
S02002313,136.0
S02002314,25.0
S02002315,56.0
S02002316,56.0
S02002317,56.0
S02002318,56.0
S02002319,56.0
S02002320,225.0
S02002321,37.0
S02002322,79.0
S02002323,122.0
S02002324,122.0
S02002325,122.0
S02002326,79.0
S02002327,79.0
S02002328,79.0
S02002329,87.0
S02002330,32.0
S02002331,32.0
S02002332,22.0
S02002333,243.0
S02002334,314.0
S02002335,158.0
S02002336,158.0
S02002337,158.0
S02002338,158.0
S02002339,284.0
S02002340,63.0
S02002341,63.0
S02002342,63.0
S02002343,63.0
S02002344,124.0
S02002345,124.0
S02002346,61.0
S02002347,61.0
S02002348,124.0
S02002349,196.0
S02002350,224.0
S02002351,94.0
S02002352,94.0
S02002353,155.0
S02002354,253.0
S02002355,324.0
S02002356,158.0
S02002357,196.0
S02002358,162.0
S02002359,76.0
S02002360,76.0
S02002361,76.0
S02002362,76.0
S02002363,76.0
S02002364,158.0
S02002365,158.0
S02002366,234.0
S02002367,234.0
S02002368,158.0
S02002369,158.0
S02002370,158.0
S02002371,145.0
S02002372,69.0
S02002373,166.0
S02002374,69.0
S02002375,69.0
S02002376,166.0
S02002377,97.0
S02002378,97.0
S02002379,598.0
S02002380,352.0
S02002381,186.0
S02002382,186.0
S02002383,186.0
S02002384,186.0
S02002385,186.0
S02002386,186.0
S02002387,186.0
S02002388,378.0
S02002389,378.0
S02002390,186.0
S02002391,192.0
S02002392,192.0
S02002393,192.0
S02002394,192.0
S02002395,378.0
S02002396,186.0
S02002397,186.0
S02002398,339.0
S02002399,153.0
S02002400,153.0
S02002401,153.0
S02002402,345.0
S02002403,192.0
S02002404,192.0
S02002405,192.0
S02002406,192.0
S02002407,280.0
S02002408,280.0
S02002409,88.0
S02002410,88.0
S02002411,176.0
S02002412,88.0
S02002413,280.0
S02002414,280.0
S02002415,88.0
S02002416,805.0
S02002417,208.0
S02002418,208.0
S02002419,208.0
S02002420,208.0
S02002421,453.0
S02002422,208.0
S02002423,365.0
S02002424,208.0
S02002425,368.0
S02002426,525.0
S02002427,365.0
S02002428,157.0
S02002429,157.0
S02002430,157.0
S02002431,157.0
S02002432,157.0
S02002433,157.0
S02002434,157.0
S02002435,157.0
S02002436,322.0
S02002437,277.0
S02002438,277.0
S02002439,3276.0
S02002440,3504.0
S02002441,3128.0
S02002442,3128.0
S02002443,3128.0
S02002444,3128.0
S02002445,3128.0
S02002446,3128.0
S02002447,3276.0
S02002448,3393.0
S02002449,148.0
S02002450,265.0
S02002451,117.0
S02002452,117.0
S02002453,117.0
S02002454,265.0
S02002455,106.0
S02002456,126.0
S02002457,391.0
S02002458,26.0
S02002459,366.0
S02002460,293.0
S02002461,177.0
S02002462,155.0
S02002463,155.0
S02002464,177.0
S02002465,155.0
S02002466,177.0
S02002467,177.0
S02002468,177.0
S02002469,83.0
S02002470,61.0
S02002471,61.0
S02002472,61.0
S02002473,150.0
S02002474,150.0
S02002475,89.0
S02002476,89.0
S02002477,218.0
S02002478,84.0
S02002479,513.0
S02002480,38.0
S02002481,271.0
S02002482,302.0
S02002483,233.0
S02002484,620.0
S02002485,91.0
S02002486,415.0
S02002487,302.0
S02002488,362.0
S02002489,233.0
S02002490,233.0
S02002491,233.0
S02002492,567.0
S02002493,233.0
S02002494,538.0
S02002495,84.0
S02002496,84.0
S02002497,343.0
S02002498,305.0
S02002499,345.0
S02002500,221.0
S02002501,221.0
S02002502,544.0
S02002503,221.0
S02002504,305.0
S02002505,221.0
S02002506,350.0
S02002507,518.0
S02002508,143.0
S02002509,143.0
S02002510,380.0
S02002511,113.0
S02002512,113.0
S02002513,113.0
S02002514,239.0
W02000001,77.0
W02000002,77.0
W02000003,52.0
W02000004,52.0
W02000005,76.0
W02000006,111.0
W02000007,52.0
W02000008,80.0
W02000009,123.0
W02000010,95.0
W02000011,228.0
W02000012,111.0
W02000013,182.0
W02000014,182.0
W02000015,96.0
W02000016,96.0
W02000017,26.0
W02000018,24.0
W02000019,149.0
W02000020,87.0
W02000021,43.0
W02000022,43.0
W02000023,43.0
W02000024,87.0
W02000025,28.0
W02000026,84.0
W02000027,62.0
W02000028,194.0
W02000029,228.0
W02000030,74.0
W02000031,216.0
W02000032,179.0
W02000033,139.0
W02000034,139.0
W02000035,150.0
W02000036,85.0
W02000037,231.0
W02000038,161.0
W02000039,56.0
W02000040,375.0
W02000041,208.0
W02000042,54.0
W02000043,54.0
W02000044,54.0
W02000045,131.0
W02000047,310.0
W02000049,572.0
W02000050,256.0
W02000051,189.0
W02000052,64.0
W02000053,112.0
W02000054,485.0
W02000055,48.0
W02000056,199.0
W02000057,136.0
W02000058,259.0
W02000059,205.0
W02000060,119.0
W02000061,328.0
W02000062,254.0
W02000063,328.0
W02000064,180.0
W02000065,344.0
W02000066,408.0
W02000067,344.0
W02000068,135.0
W02000069,344.0
W02000070,344.0
W02000071,209.0
W02000072,342.0
W02000073,209.0
W02000074,209.0
W02000075,551.0
W02000076,209.0
W02000077,658.0
W02000080,242.0
W02000081,242.0
W02000082,242.0
W02000083,319.0
W02000084,366.0
W02000085,443.0
W02000086,366.0
W02000087,252.0
W02000088,329.0
W02000089,252.0
W02000090,205.0
W02000091,201.0
W02000092,77.0
W02000093,329.0
W02000094,113.0
W02000095,419.0
W02000096,243.0
W02000097,251.0
W02000098,276.0
W02000099,101.0
W02000100,108.0
W02000101,256.0
W02000102,150.0
W02000103,409.0
W02000104,80.0
W02000105,59.0
W02000106,99.0
W02000107,192.0
W02000108,171.0
W02000109,91.0
W02000110,100.0
W02000111,392.0
W02000113,123.0
W02000114,306.0
W02000116,160.0
W02000117,122.0
W02000118,102.0
W02000120,155.0
W02000122,187.0
W02000123,245.0
W02000124,97.0
W02000125,158.0
W02000126,133.0
W02000127,189.0
W02000128,127.0
W02000129,246.0
W02000130,49.0
W02000131,249.0
W02000132,234.0
W02000133,293.0
W02000134,243.0
W02000135,67.0
W02000136,220.0
W02000137,67.0
W02000138,49.0
W02000139,101.0
W02000140,33.0
W02000141,49.0
W02000142,207.0
W02000143,147.0
W02000144,151.0
W02000145,189.0
W02000146,435.0
W02000147,155.0
W02000148,54.0
W02000149,155.0
W02000151,122.0
W02000152,223.0
W02000153,389.0
W02000154,83.0
W02000156,1563.0
W02000157,335.0
W02000158,1484.0
W02000159,176.0
W02000160,1401.0
W02000161,219.0
W02000162,97.0
W02000163,219.0
W02000164,249.0
W02000165,219.0
W02000166,140.0
W02000167,79.0
W02000168,1261.0
W02000169,1632.0
W02000170,105.0
W02000171,1610.0
W02000172,1261.0
W02000173,183.0
W02000174,1322.0
W02000175,303.0
W02000176,395.0
W02000177,320.0
W02000178,61.0
W02000179,1451.0
W02000180,61.0
W02000181,693.0
W02000182,61.0
W02000183,303.0
W02000184,327.0
W02000185,1390.0
W02000186,327.0
W02000187,1390.0
W02000188,137.0
W02000189,1390.0
W02000190,190.0
W02000191,266.0
W02000192,266.0
W02000193,511.0
W02000194,312.0
W02000195,183.0
W02000196,320.0
W02000197,1573.0
W02000198,1444.0
W02000200,103.0
W02000201,150.0
W02000202,328.0
W02000203,153.0
W02000204,153.0
W02000205,103.0
W02000206,153.0
W02000207,153.0
W02000208,290.0
W02000209,162.0
W02000210,50.0
W02000211,50.0
W02000212,162.0
W02000213,100.0
W02000214,112.0
W02000215,112.0
W02000216,112.0
W02000217,91.0
W02000218,33.0
W02000219,33.0
W02000220,265.0
W02000221,215.0
W02000222,130.0
W02000223,97.0
W02000224,215.0
W02000225,126.0
W02000226,262.0
W02000227,110.0
W02000228,905.0
W02000229,690.0
W02000230,934.0
W02000231,934.0
W02000232,808.0
W02000233,690.0
W02000234,787.0
W02000235,110.0
W02000236,178.0
W02000237,379.0
W02000238,252.0
W02000239,656.0
W02000240,448.0
W02000241,221.0
W02000242,732.0
W02000243,202.0
W02000244,221.0
W02000245,202.0
W02000246,149.0
W02000247,313.0
W02000248,202.0
W02000249,202.0
W02000250,205.0
W02000251,626.0
W02000252,207.0
W02000253,100.0
W02000254,100.0
W02000255,131.0
W02000256,100.0
W02000257,31.0
W02000258,16.0
W02000259,31.0
W02000260,8.0
W02000261,35.0
W02000262,11.0
W02000263,108.0
W02000264,8.0
W02000265,33.0
W02000266,77.0
W02000267,72.0
W02000268,143.0
W02000269,72.0
W02000270,77.0
W02000271,72.0
W02000272,199.0
W02000273,77.0
W02000274,190.0
W02000275,194.0
W02000276,298.0
W02000277,378.0
W02000278,169.0
W02000279,313.0
W02000280,262.0
W02000281,260.0
W02000282,144.0
W02000284,91.0
W02000285,191.0
W02000286,91.0
W02000287,91.0
W02000288,87.0
W02000289,30.0
W02000290,100.0
W02000291,142.0
W02000292,85.0
W02000293,82.0
W02000294,66.0
W02000295,172.0
W02000296,66.0
W02000297,178.0
W02000298,66.0
W02000299,150.0
W02000300,66.0
W02000301,148.0
W02000302,170.0
W02000303,150.0
W02000304,150.0
W02000305,211.0
W02000306,84.0
W02000307,172.0
W02000308,172.0
W02000309,172.0
W02000310,816.0
W02000311,172.0
W02000312,172.0
W02000313,301.0
W02000314,75.0
W02000315,51.0
W02000316,24.0
W02000317,51.0
W02000318,73.0
W02000319,75.0
W02000320,51.0
W02000321,22.0
W02000322,157.0
W02000323,118.0
W02000324,118.0
W02000325,118.0
W02000326,202.0
W02000327,255.0
W02000328,255.0
W02000329,255.0
W02000330,255.0
W02000331,137.0
W02000332,137.0
W02000333,255.0
W02000334,137.0
W02000335,386.0
W02000336,183.0
W02000337,144.0
W02000338,352.0
W02000339,203.0
W02000340,352.0
W02000341,609.0
W02000342,417.0
W02000343,209.0
W02000344,413.0
W02000345,125.0
W02000346,125.0
W02000347,285.0
W02000348,163.0
W02000349,163.0
W02000350,410.0
W02000351,154.0
W02000352,290.0
W02000353,154.0
W02000354,285.0
W02000355,127.0
W02000356,285.0
W02000357,154.0
W02000358,163.0
W02000359,154.0
W02000360,163.0
W02000361,285.0
W02000362,290.0
W02000363,290.0
W02000364,163.0
W02000365,290.0
W02000366,544.0
W02000367,620.0
W02000368,360.0
W02000369,777.0
W02000370,532.0
W02000371,360.0
W02000372,129.0
W02000373,157.0
W02000374,620.0
W02000375,417.0
W02000376,661.0
W02000377,417.0
W02000378,360.0
W02000379,157.0
W02000380,504.0
W02000381,157.0
W02000382,417.0
W02000383,417.0
W02000384,620.0
W02000385,417.0
W02000386,384.0
W02000387,360.0
W02000388,157.0
W02000389,581.0
W02000390,417.0
W02000391,360.0
W02000392,255.0
W02000393,231.0
W02000394,459.0
W02000395,540.0
W02000396,359.0
W02000397,255.0
W02000398,783.0
W02000399,326.0
W02000400,458.0
W02000401,458.0
W02000402,451.0
W02000403,123.0
W02000404,123.0
W02000405,231.0
W02000406,458.0
W02000407,255.0
W02000408,326.0
W02000409,231.0
W02000410,324.0
W02000411,231.0
W02000412,423.0
W02000414,231.0
W02000415,91.0
W02000416,292.0
W02000417,166.0
W02000418,192.0
W02000419,131.0
W02000420,366.0
W02000421,180.0
W02000422,423.0
W02000423,423.0
